"ano2"	"dia2"	"GEP"	"Temp"	"PRP"
2005	194.25	7.9175	26.0995833333333	15.75
2005	195.25	8.1	25.8654166666667	0
2005	196.25	6.77833333333333	26.6191666666667	0
2005	197.25	9.96625	26.33125	1.27
2005	198.25	9.26666666666667	26.155	0.13
2005	199.25	8.56916666666667	26.84875	0
2005	200.25	10.01625	26.7708333333333	0
2005	201.25	10.4508333333333	26.6016666666667	0
2005	202.25	9.80666666666667	26.6770833333333	0.51
2005	203.25	11.48	25.6945833333333	0
2005	204.25	10.7854166666667	26.6095833333333	0
2005	205.25	8.82875	27.12125	0
2005	206.25	9.63916666666667	26.1054166666667	0
2005	207.25	8.96333333333333	26.9829166666667	0
2005	208.25	9.2	26.8991666666667	0
2005	209.25	11.4074420833267	26.5195833333333	3.17
2005	210.25	12.5554330843645	26.5325	0
2005	211.25	12.5241764743088	26.8279166666667	0
2005	212.25	12.0873116537413	26.7020833333333	0
2005	213.25	12.3742858237711	27.1883333333333	0
2005	214.25	10.6258406781915	27.1520833333333	0
2005	215.25	9.795	26.9175	0
2005	216.25	9.60083333333333	27.31625	0
2005	217.25	9.24125	27.50875	0
2005	218.25	8.97958333333333	27.1008333333333	0
2005	219.25	9.43041666666667	27.2404166666667	0
2005	220.25	7.90208333333333	26.8029166666667	0
2005	221.25	9.13625	25.8220833333333	0
2005	222.25	9.24291666666667	25.8145833333333	0
2005	223.25	8.89083333333333	25.6233333333333	0.51
2005	224.25	8.06820833333333	25.0416666666667	0.13
2005	225.25	8.99958333333333	25.8604166666667	0
2005	226.25	9.60833333333333	26.3283333333333	3.29
2005	227.25	6.45416666666667	26.0766666666667	1.02
2005	228.25	8.37791666666667	26.0225	0
2005	229.25	8.09125	25.2083333333333	2.81
2005	230.25	8.36166666666667	25.8725	0.89
2005	231.25	9.80083333333333	26.5370833333333	0
2005	232.25	8.48791666666667	27.0925	0
2005	233.25	6.44291666666667	26.9470833333333	0
2005	234.25	7.84291666666667	26.7554166666667	0
2005	235.25	7.86125	26.0870833333333	0
2005	236.25	6.75125	27.1120833333333	0
2005	237.25	8.5	25.5320833333333	3.68
2005	238.25	7.86625	26.6025	0.26
2005	239.25	9.24708333333333	26.0625	0
2005	240.25	9.44625	25.0075	0.39
2005	241.25	9.53541666666667	25.0358333333333	0.26
2005	242.25	8.20583333333333	26.4070833333333	0
2005	243.25	8.88291666666667	26.8925	0
2005	244.25	9.47	26.2795833333333	0
2005	245.25	8.39958333333333	26.2304166666667	0
2005	246.25	8.96916666666667	26.0579166666667	2.55
2005	247.25	7.88666666666667	25.8233333333333	1.52
2005	248.25	8.75833333333333	25.9766666666667	0.39
