,arch,total params,train loss,valid loss,mae_valid,rmse_valid,time,epochs
0,ConvTranPlus,12224,8.238489151000977,8.318022727966309,8.815054893493652,9.20252513885498,17,50
1,ConvTranPlus,12224,7.5682902336120605,7.661037445068359,8.156798362731934,8.58046817779541,34,100
2,ConvTranPlus,12224,6.74733829498291,6.820800304412842,7.31587028503418,7.763686180114746,51,150
3,ConvTranPlus,12224,5.745057106018066,5.812849044799805,6.305657863616943,6.767099380493164,68,200
4,ConvTranPlus,12224,4.647032737731934,4.629276275634766,5.120695114135742,5.59622049331665,85,250
5,ConvTranPlus,12224,3.594146251678467,3.5427515506744385,4.031844139099121,4.526595592498779,104,300
6,ConvTranPlus,12224,2.5973598957061768,2.5710747241973877,3.0511314868927,3.570993185043335,121,350
7,ConvTranPlus,12224,1.6730046272277832,1.629260778427124,2.0817456245422363,2.6133296489715576,139,400
