TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200201,24.976,0.936828,24.537,1.147,1.0,25.348,1.733,0.883375,25.246,24.774,0.591,25.645,0.944,24.984,0.936828,24.537,1.147,1.0,25.362,1.597,0.883375,435.175,177.23,0.938172,170.718,183.091,0.938172,-9999,-9999,419.152,419.152,0.0,466.391,0.936828,475.707,467.599,0.936828,4.731,1.0,4.315,4.731,1.0,97.774,97.744,0.900538,8.972,8.972,0.0,1.653,1.949,0.725806,0.294488280009,0.586021505376,-9999,-9999,342.438019881,0.904569892473,384.164,0.94086,-9999,1.0,70.1543,1.0,-9999,1.29239,19.3639,0.997312,-9999,0.592974,-9999,-9999,11.0,13.0,11.0,12.1935,2.12859,2.50629,0.916667,0.91129,0.144657,0.138683,0.375968,0.281758,2.3816,2.52179,0.91129,0.908602,0.140201,0.143333,0.374276,0.284076,2.28404,2.43359,0.90914,0.904301,0.0513432,0.0385769,1.75759,1.8728,1.94423,2.3816,2.54347,2.56685,2.70753,1.87678,2.10231,2.35115,2.51066,2.57831,2.59284,2.76236,0.922043,0.919355,0.916667,0.91129,0.90457,0.91129,0.889785,0.916667,0.916667,0.918011,0.905914,0.900538,0.900538,0.897849,9.93234,10.5023,1.46559,1.28781,0.98827,0.98827,0.196439,0.193473,0.667428,0.514401,-4.61744,-4.42779,8.40874,8.61725,0.856079,0.846154,0.180879,0.184817,0.217238,0.22333,10.3572,10.501,1.30485,1.19417,0.98827,0.98827,0.196598,0.194964,0.667475,0.514964,-4.52683,-4.39911,8.51777,8.76409,0.846154,0.841191,0.185973,0.195702,0.221497,0.232418,8.97495,9.35089,9.52229,10.3575,10.5499,10.6266,10.9546,9.40571,9.921,10.3572,10.514,10.6404,10.8743,11.0111,0.985337,0.982405,0.982405,0.98827,0.98827,0.98827,0.97654,0.982405,0.98827,0.98827,0.98827,0.98827,0.982405,0.97654,-4.66015,-4.64336,-4.61744,-4.46737,-4.42779,-4.40273,-4.39321,-4.66015,-4.6451,-4.60823,-4.46683,-4.41651,-4.39435,-4.36256,0.861042,0.863524,0.856079,0.868486,0.846154,0.831266,0.826303,0.861042,0.863524,0.861042,0.833747,0.826303,0.828784,0.841191,10.8134,10.7027,10.6773,0.0716477,9.77439,10.0688,10.5906,10.7207,10.8134,11.2242,11.3439,10.0675,10.7612,10.4016,0.0951594,9.38138,9.73118,9.88939,10.5807,10.7412,10.8134,11.3439,8.24841,8.18089,8.24371,0.0404936,7.749,7.98857,8.11227,8.1921,8.37959,8.49937,8.69001,8.04495,8.37959,8.11759,0.0487912,7.62379,7.79828,7.94516,8.11227,8.21533,8.35286,8.70134,11.5303,13.3059,12.3218,0.207055,10.1122,10.6441,11.4203,12.5798,13.2235,13.466,14.1121,11.4875,10.7794,11.7154,0.251306,9.2538,9.56951,10.0193,11.6571,13.1043,13.2235,13.7532,9.46693,9.58542,9.12749,0.0857222,8.19972,8.35514,8.70689,9.35912,9.52358,9.5672,9.78489,8.92613,8.35514,8.85696,0.106013,7.82092,7.94835,8.19972,8.94803,9.4667,9.5398,9.65134,-9999,-9999
200202,25.019,0.849702,24.315,0.751,1.0,25.615,1.609,0.722527,25.227,24.84,0.496,25.554,0.847,25.051,0.849702,24.315,0.751,1.0,25.674,1.52,0.722527,444.532,196.011,0.848214,166.646,196.314,0.848214,-9999,-9999,422.169,422.169,0.0,461.308,0.848214,476.541,461.828,0.848214,4.161,1.0,4.141,4.161,1.0,97.804,97.716,0.971726,10.588,10.588,0.0,1.972,2.089,0.672619,0.364395583602,0.580357142857,-9999,-9999,377.806712717,0.723214285714,382.87,0.849702,-9999,1.0,88.9307,1.0,-9999,1.4896,17.5217,0.998512,-9999,0.648494,-9999,-9999,11.0,13.0,11.0,13.0,1.06401,1.36622,0.839286,0.818452,0.136444,0.138403,0.262401,0.223142,1.24474,1.41027,0.824405,0.793155,0.136014,0.137395,0.262178,0.222518,1.22891,1.31802,0.816443,0.805618,0.0337738,0.0232325,0.785257,0.982303,1.09512,1.24455,1.40043,1.43058,1.50538,1.03746,1.14132,1.1631,1.35868,1.42522,1.49139,1.50538,0.84375,0.84375,0.84375,0.840774,0.794643,0.78869,0.791667,0.837798,0.828869,0.840774,0.785714,0.78869,0.791667,0.791667,9.67607,10.3508,1.44475,1.2398,0.99026,0.961039,0.16898,0.171774,0.464878,0.328245,-6.29453,-6.32781,9.29223,9.30884,0.711538,0.697802,0.195767,0.198748,0.208385,0.215403,10.1409,10.4497,1.27111,1.23045,0.970779,0.905844,0.165924,0.167495,0.463776,0.326026,-6.36634,-6.33314,9.29612,9.33787,0.700549,0.697802,0.19708,0.199148,0.209619,0.215773,9.085,9.58357,9.71755,10.035,10.4379,10.4497,10.4811,9.7038,9.91199,9.94622,10.2629,10.4468,10.4714,10.4811,1.0,1.0,1.0,0.993506,0.909091,0.905844,0.905844,0.896104,0.918831,0.977273,0.912338,0.909091,0.905844,0.905844,-6.39609,-6.34335,-6.33314,-6.29453,-6.27102,-6.20053,-6.17686,-6.39673,-6.36634,-6.34069,-6.30227,-6.26591,-6.20023,-6.18636,0.703297,0.711538,0.697802,0.711538,0.678571,0.695055,0.695055,0.703297,0.700549,0.697802,0.686813,0.711538,0.695055,0.695055,11.1751,11.2628,10.9861,0.0382498,10.4518,10.6579,10.8062,11.0111,11.1628,11.2266,11.2715,10.8331,10.9622,10.7717,0.0796233,9.48575,10.4424,10.5778,10.7814,11.1627,11.2275,11.2702,9.77465,9.85253,9.66805,0.0244418,9.37928,9.43447,9.6004,9.69005,9.76759,9.78213,9.93339,9.5638,9.71744,9.54283,0.0513207,8.60572,9.36975,9.4147,9.5638,9.75597,9.77465,9.90788,13.0088,13.1273,12.7044,0.330176,8.95174,10.3016,10.6969,13.0358,13.5937,14.0416,16.6911,10.579,12.7638,12.0277,0.31714,9.03897,9.96445,10.2998,11.3814,13.1575,13.7013,15.154,10.425,10.5814,10.3467,0.178805,8.52811,8.84967,9.2214,10.477,10.9394,11.2756,12.4359,8.96227,10.2782,9.92678,0.179783,8.42486,8.77048,8.8473,9.46254,10.5933,10.9674,11.8805,-9999,-9999
200203,24.674,0.932796,24.059,0.739,1.0,25.194,1.409,0.875931,25.349,24.893,0.526,25.734,0.899,24.751,0.932796,24.059,0.739,1.0,25.336,1.415,0.875931,442.253,184.779,0.932796,176.231,188.208,0.932796,-9999,-9999,421.432,421.432,0.0,466.342,0.932796,476.337,467.114,0.932796,3.798,1.0,4.4,3.798,1.0,97.799,97.777,1.0,9.076,9.076,0.0,1.709,1.929,0.831989,0.286022972581,0.762096774194,109.267449744,0.836021505376,365.150508356,0.858870967742,381.529,0.932796,-9999,1.0,76.5534,0.998656,-9999,1.32915,16.5785,0.995968,-9999,0.538763,-9999,-9999,11.0,13.0,11.0,12.6452,1.57229,1.68475,0.901882,0.896505,0.128262,0.134052,0.302406,0.225179,1.65051,1.60237,0.899194,0.893817,0.132433,0.125851,0.304199,0.220395,1.42248,1.55067,0.897917,0.89338,0.0413478,0.0250183,0.935396,1.09731,1.26729,1.54425,1.61341,1.64503,1.66051,1.11667,1.30625,1.51222,1.58307,1.65051,1.66811,1.72553,0.916667,0.909946,0.901882,0.893817,0.900538,0.889785,0.893817,0.905914,0.899194,0.879032,0.891129,0.899194,0.893817,0.877688,10.3445,10.888,1.15447,0.936351,0.997067,0.997067,0.170092,0.175313,0.811978,0.507612,-5.95587,-6.21572,10.1124,10.1372,0.82134,0.811414,0.17533,0.188551,0.326927,0.311388,10.6451,10.8883,0.930411,0.786274,0.997067,0.997067,0.1701,0.145185,0.81198,0.49801,-6.07106,-6.3625,10.235,10.1164,0.816377,0.806452,0.187219,0.196626,0.333454,0.316343,8.9736,9.43874,9.79903,10.5592,10.9668,11.0267,11.1604,9.5262,10.1211,10.4821,10.8895,11.0372,11.0738,11.2314,1.0,1.0,0.991202,0.997067,0.997067,0.997067,0.991202,0.997067,0.997067,0.997067,0.997067,0.997067,0.991202,0.997067,-6.62842,-6.51707,-6.47674,-6.17075,-6.04951,-5.9652,-5.94848,-6.59349,-6.54514,-6.4908,-6.40276,-6.09225,-6.04951,-5.95599,0.784119,0.799007,0.806452,0.82134,0.818859,0.833747,0.82134,0.784119,0.801489,0.801489,0.80397,0.816377,0.818859,0.82134,11.3247,11.2231,11.0085,0.0692454,9.9655,10.4264,10.8279,11.1513,11.3209,11.3531,11.4696,10.6053,10.964,10.6439,0.121754,8.95183,9.83558,10.0561,10.8279,11.2316,11.3247,11.4639,9.66701,9.62072,9.4578,0.0518624,8.8327,8.97477,9.20607,9.5754,9.70114,9.76109,9.80958,9.09407,9.31348,9.22146,0.0850077,8.00958,8.7315,8.84507,9.20607,9.62688,9.7434,9.86876,14.93,14.2096,13.2768,0.263959,10.7592,10.9665,12.0198,13.615,14.5842,14.9246,15.8439,10.8058,14.6295,12.7883,0.279899,10.563,10.7878,11.1482,12.4432,14.1966,14.5307,15.9459,11.5726,11.5497,10.6966,0.150204,9.05475,9.56677,10.1697,10.4716,11.5291,11.6846,11.9002,9.06252,11.5291,10.4602,0.146666,9.05446,9.37555,9.67784,10.4066,11.3251,11.5726,11.801,-9999,-9999
200204,24.856,0.755556,24.351,0.561,0.845455,25.284,1.284,0.679487,25.275,24.789,0.482,25.687,0.84,24.949,0.755556,24.394,0.632,0.845455,25.42,1.243,0.679487,422.151,190.377,0.941667,159.254,188.232,0.941667,-9999,-9999,422.839,422.839,0.0,465.736,0.755556,476.726,470.247,0.755556,3.761,1.0,4.059,3.761,1.0,97.749,97.706,1.0,8.848,8.848,0.0,1.421,1.847,0.766667,0.302967099734,0.668055555556,121.450324588,0.834722222222,374.783129319,0.886111111111,381.397,0.940278,-9999,1.0,78.7324,1.0,-9999,1.25123,20.0851,0.998611,-9999,0.532087,-9999,-9999,11.0,13.0,10.9667,10.4667,1.09601,1.17718,0.931944,0.929167,0.159717,0.164271,0.216531,0.183557,1.11053,1.20756,0.929167,0.926389,0.159635,0.138416,0.21647,0.160832,1.11118,1.18544,0.925729,0.92184,0.0261692,0.0135862,0.704935,0.95503,1.02662,1.1499,1.21858,1.24744,1.26557,1.00124,1.09097,1.14104,1.19926,1.22368,1.25477,1.27534,0.934722,0.934722,0.933333,0.927778,0.920833,0.916667,0.895833,0.933333,0.931944,0.931944,0.927778,0.923611,0.923611,0.895833,9.31368,9.53708,1.09031,0.855975,1.0,1.0,0.15523,0.151626,0.439095,0.291762,-5.93097,-5.97558,9.99823,10.0077,0.874359,0.869231,0.267699,0.282899,0.286691,0.303684,9.36776,9.585,0.928142,0.765721,1.0,1.0,0.15323,0.15461,0.438392,0.293324,-5.95088,-5.96209,9.98675,10.0421,0.869231,0.864103,0.271029,0.230382,0.289803,0.255475,8.35475,8.88907,9.14487,9.42993,9.62072,9.71056,9.99236,9.08776,9.31259,9.40631,9.585,9.7031,9.81113,10.1352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.20358,-6.07286,-5.97803,-5.95776,-5.88247,-5.86764,-5.8153,-6.26604,-6.14429,-6.05197,-5.97034,-5.944,-5.92346,-5.87276,0.807692,0.846154,0.858974,0.858974,0.876923,0.876923,0.879487,0.797436,0.841026,0.853846,0.864103,0.866667,0.874359,0.876923,9.55874,9.61374,9.7523,0.0984225,8.94019,9.19354,9.30506,9.55874,9.97981,10.1268,10.8564,9.39588,9.3066,9.49175,0.109457,8.49236,8.97235,9.09998,9.39588,9.87642,9.99043,10.6448,8.34101,8.40618,8.56685,0.087744,7.9112,8.04483,8.19606,8.38761,8.74186,8.91407,9.50984,7.98465,8.19606,8.38058,0.0885857,7.78743,7.93906,8.04483,8.31116,8.65137,8.74145,9.37924,10.3358,11.0309,10.9346,0.10534,10.049,10.3704,10.5224,10.713,11.0731,11.77,12.2695,10.9338,10.4586,10.9022,0.0951962,10.1314,10.3489,10.5049,10.727,11.079,11.3626,12.2695,9.19757,9.38719,9.39683,0.0526708,8.98123,9.1628,9.19757,9.28027,9.41322,9.78604,10.0801,9.37091,9.25269,9.36352,0.0467415,8.98123,9.15848,9.18649,9.27148,9.37325,9.46521,10.0801,-9999,-9999
200205,25.792,0.819892,25.261,0.53,0.83871,26.241,1.485,0.80397,25.326,24.842,0.474,25.736,0.846,25.64,0.819892,25.159,0.601,0.83871,26.047,1.368,0.80397,394.222,201.275,0.978495,163.679,199.117,0.978495,-9999,-9999,418.739,418.739,0.0,466.5,0.819892,475.593,471.148,0.819892,4.187,1.0,4.091,4.187,1.0,97.852,97.744,1.0,7.965,7.965,0.0,1.598,2.033,0.94086,0.308964230376,0.900537634409,120.852001124,0.91935483871,373.068933263,0.967741935484,381.331,0.978495,-9999,1.0,80.0784,1.0,-9999,1.29407,18.4391,0.998656,-9999,0.544523,-9999,-9999,11.0,13.0,10.8065,12.7097,1.0821,1.28124,0.97043,0.965054,0.13692,0.135777,0.37458,0.321227,1.16397,1.51712,0.966398,0.965054,0.138583,0.1405,0.37519,0.323252,1.19004,1.36385,0.964919,0.960786,0.0607241,0.0465924,0.49577,0.819808,0.880406,1.15793,1.49694,1.51712,1.7508,0.854446,1.00893,1.09337,1.41605,1.51353,1.59117,1.88184,0.977151,0.974462,0.969086,0.966398,0.965054,0.965054,0.946237,0.974462,0.967742,0.969086,0.96371,0.956989,0.955645,0.938172,8.77811,9.16588,1.39824,1.17777,1.0,0.997067,0.158356,0.15123,0.619335,0.639104,-5.50254,-5.47637,9.69549,9.77257,0.945409,0.937965,0.20308,0.204153,0.249139,0.210375,8.9803,9.72332,1.23245,0.944403,1.0,0.997067,0.162815,0.164387,0.62049,0.642345,-5.52796,-5.5284,9.71178,9.86181,0.937965,0.937965,0.204672,0.206813,0.250438,0.212957,7.90978,8.55731,8.61608,8.97031,9.67908,9.75481,10.2739,8.6042,8.67597,8.7999,9.51282,9.75481,9.91788,10.4161,1.0,1.0,0.994135,1.0,0.991202,0.991202,0.991202,0.997067,0.994135,1.0,0.997067,0.991202,0.991202,0.991202,-5.81737,-5.79183,-5.78081,-5.54508,-5.51289,-5.50319,-5.46563,-5.7862,-5.57794,-5.5613,-5.53162,-5.50758,-5.47637,-5.46563,0.955335,0.952854,0.952854,0.92804,0.940447,0.935484,0.937965,0.952854,0.920596,0.925558,0.935484,0.935484,0.937965,0.937965,9.01477,9.25511,9.4381,0.161478,8.0799,8.32618,8.41267,9.17056,10.3375,10.4859,10.9618,8.3322,8.5547,9.08211,0.159935,8.04751,8.15673,8.25381,8.62693,9.99374,10.3454,10.9311,7.54324,7.73799,8.07425,0.120979,7.11575,7.21899,7.31929,7.74725,8.83136,8.89478,9.10218,7.2639,7.39073,7.89206,0.110777,7.12041,7.19931,7.2639,7.63659,8.52188,8.83929,9.04536,9.93787,13.7571,12.3458,0.234895,10.3575,10.6734,10.9494,12.7622,13.2942,13.4283,13.7855,10.7729,12.8539,11.7441,0.226216,9.92538,10.0903,10.432,10.9995,13.2315,13.3318,13.7571,9.84698,10.3906,9.6051,0.10348,8.656,8.8119,8.88684,9.84698,10.1428,10.2298,10.3862,8.84344,9.89519,9.36656,0.113541,8.53159,8.6238,8.67784,8.95304,10.1025,10.2738,10.4844,-9999,-9999
200206,25.271,0.826389,24.605,0.624,1.0,25.834,1.82,0.679487,24.997,24.337,0.621,25.555,1.052,25.204,0.826389,24.605,0.624,1.0,25.712,1.501,0.679487,376.952,216.253,0.827778,167.569,195.651,0.827778,-9999,-9999,412.717,412.717,0.0,452.785,0.826389,473.928,456.352,0.826389,4.858,1.0,4.423,4.858,1.0,98.0,97.935,1.0,6.424,6.424,0.0,1.695,1.875,0.670833,0.29051229202,0.625,138.464663919,0.636111111111,404.821154962,0.677777777778,378.628,0.826389,-9999,1.0,85.4878,1.0,-9999,1.43012,20.1834,0.998611,-9999,0.511706,-9999,-9999,11.0,13.0,10.8667,12.9333,0.334941,0.676509,0.8125,0.8,0.16465,0.181454,0.33946,0.261929,0.574993,0.587752,0.801389,0.7625,0.164373,0.158395,0.339325,0.246516,0.276957,0.368642,0.78066,0.765347,0.0472019,0.0430471,-0.324033,-0.00595872,0.131872,0.25996,0.344582,0.587752,0.698663,-0.0723842,0.210102,0.227688,0.266246,0.549589,0.587891,0.976953,0.822222,0.813889,0.819444,0.723611,0.711111,0.7625,0.798611,0.663889,0.754167,0.752778,0.723611,0.759722,0.801389,0.797222,8.29763,8.61891,0.815355,0.949707,1.0,0.978788,0.219706,0.264152,0.465336,0.484075,-6.4252,-6.08938,9.47306,9.19962,0.653846,0.648718,0.225625,0.232994,0.281431,0.291831,8.40621,8.34171,0.927976,0.761653,0.984848,0.906061,0.222999,0.164004,0.4669,0.437549,-6.09001,-6.01274,9.17107,9.04527,0.646154,0.641026,0.223288,0.230591,0.279561,0.289916,7.02273,7.5213,7.6509,7.83542,8.23096,8.34171,8.61891,7.53231,7.6509,7.73915,7.95081,8.34171,8.4622,9.12359,0.99697,0.99697,0.90303,0.827273,0.990909,0.906061,0.978788,0.993939,0.90303,0.842424,0.827273,0.906061,1.0,0.975758,-6.54402,-6.4032,-6.32947,-6.2521,-6.08926,-6.06677,-5.99943,-6.5359,-6.40162,-6.31873,-6.1078,-6.07179,-6.05017,-5.98192,0.546154,0.65641,0.661538,0.669231,0.646154,0.651282,0.641026,0.576923,0.65641,0.661538,0.623077,0.615385,0.635897,0.646154,8.10732,9.31172,8.34944,0.0879185,7.52533,7.59305,8.09085,8.36689,8.60552,8.95273,9.23197,8.32936,8.73476,8.18726,0.104986,6.9254,7.46713,7.64463,8.31462,8.52986,8.62661,9.31172,7.85396,8.72397,7.9808,0.0628573,7.30105,7.47963,7.83371,7.91714,8.18425,8.31786,8.55109,8.36858,8.15976,7.9103,0.0753452,7.03011,7.30375,7.48839,7.9022,8.24563,8.3624,8.62383,12.4024,12.2591,12.71,0.150338,11.4363,11.7485,12.2046,12.4469,12.7872,14.0838,14.5555,11.5689,12.6575,12.4114,0.164457,10.1047,11.5689,11.9034,12.3329,12.7075,12.799,14.3536,8.88006,9.00151,9.25432,0.0557719,8.68012,9.00151,9.01887,9.17946,9.39273,9.6599,9.92747,9.00768,9.37939,9.1801,0.0621962,8.32976,8.93026,9.00587,9.12815,9.37559,9.41718,9.92747,-9999,-9999
