TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20020101,20020107,24.466,0.869048,24.542,0.789,1.0,24.401,1.355,0.758242,25.482,25.108,0.412,25.799,0.775,24.667,0.869048,24.542,0.789,1.0,24.773,1.025,0.758242,431.289,93.185,0.869048,142.701,126.614,0.869048,-9999,-9999,426.525,426.525,0.0,472.407,0.869048,477.746,477.196,0.869048,4.195,1.0,3.952,4.195,1.0,97.761,97.815,0.77381,9.975,9.975,0.0,1.383,1.618,0.755952,0.19891209893,0.5625,-9999,-9999,182.52265942,0.763888888889,384.086,0.875,-9999,1.0,47.0015,1.0,-9999,2.11547,13.6289,1.0,-9999,1.00004,-9999,-9999,11.0,13.0,11.0,9.71429,2.10541,2.57361,0.85119,0.85119,0.294685,0.299834,0.646621,0.644712,2.12034,2.93657,0.85119,0.845238,0.308492,0.328627,0.653029,0.658596,2.4529,2.66295,0.838095,0.83244,0.0816,0.0845743,1.74802,1.8923,1.9138,2.16152,2.9888,3.04344,3.09394,1.82072,1.9138,2.10113,2.89511,3.04344,3.05529,3.1131,0.85119,0.85119,0.845238,0.85119,0.85119,0.809524,0.833333,0.85119,0.845238,0.85119,0.839286,0.809524,0.833333,0.833333,8.77027,9.37311,1.30347,1.26823,0.974026,0.974026,0.418619,0.410512,1.16266,1.10197,-3.67539,-3.35253,7.45263,7.95364,0.747253,0.747253,0.383321,0.403151,0.444186,0.471278,8.88476,9.83479,1.30491,1.05447,0.974026,0.974026,0.420651,0.411612,1.16339,1.10238,-3.7457,-3.09748,7.57654,8.33503,0.747253,0.736264,0.418262,0.495177,0.474667,0.552062,7.57637,8.1795,8.29403,8.88476,10.0192,10.3489,10.5088,8.17517,8.30357,8.88476,9.83479,10.3489,10.3489,10.5267,0.974026,0.961039,0.961039,0.974026,0.896104,0.974026,0.974026,0.974026,0.974026,0.974026,0.974026,0.974026,0.974026,0.987013,-3.67893,-3.66032,-3.56742,-3.34233,-3.25102,-3.21147,-3.09189,-3.7457,-3.67245,-3.63013,-3.35253,-3.25249,-3.1843,-3.09189,0.747253,0.747253,0.747253,0.67033,0.747253,0.747253,0.747253,0.747253,0.747253,0.747253,0.747253,0.714286,0.725275,0.747253,9.1703,8.80409,8.55306,0.151159,6.80267,6.91109,8.3678,8.58189,9.17252,9.25255,9.48139,6.82822,8.41849,8.14246,0.164977,6.80267,6.90682,6.95397,8.26252,9.16288,9.20072,9.48106,6.18151,5.86752,5.89011,0.0805173,4.89379,5.03554,5.69742,6.02835,6.20766,6.33339,6.44624,5.00963,6.29814,5.68955,0.0926661,4.89379,5.00963,5.13389,5.69742,6.12109,6.18151,6.43807,5.91281,10.8239,8.82749,0.346071,5.20759,5.91281,6.37455,10.0136,10.5599,10.8243,11.5419,6.33561,5.91281,8.42958,0.335942,5.20759,6.33561,6.48334,7.25317,10.332,10.8036,11.5419,6.03172,8.081,7.09265,0.150415,5.58294,5.87831,6.03172,7.25174,7.97974,8.05867,8.09562,6.1174,6.03172,6.89206,0.150997,5.58294,5.8817,5.97736,6.40441,7.97974,8.05867,8.08436,-9999,-9999
20020108,20020114,24.81,0.97619,24.157,1.133,1.0,25.363,1.92,0.956044,24.941,24.531,0.418,25.288,0.814,24.816,0.97619,24.157,1.133,1.0,25.374,1.865,0.956044,433.256,198.651,0.982143,158.027,198.325,0.982143,-9999,-9999,418.954,418.954,0.0,466.49,0.97619,475.652,467.211,0.97619,4.277,1.0,3.97,4.277,1.0,97.809,97.673,1.0,10.75,10.75,0.0,1.499,1.942,0.833333,0.339932416319,0.6875,-9999,-9999,385.620779978,0.972222222222,384.998,0.982143,-9999,1.0,70.9956,1.0,-9999,2.77083,20.9748,0.988095,-9999,1.20645,-9999,-9999,11.0,13.0,11.0,12.7143,1.62387,1.86978,0.964286,0.946429,0.279742,0.281804,0.477531,0.485325,1.77163,1.92023,0.946429,0.952381,0.284903,0.301669,0.480573,0.497123,1.53421,1.65053,0.957738,0.954315,0.0546678,0.0504996,1.0669,1.12127,1.19553,1.62387,1.87399,1.8953,1.92586,1.09793,1.12804,1.33246,1.86742,1.8953,1.91829,1.94109,0.964286,0.958333,0.970238,0.964286,0.958333,0.958333,0.952381,0.964286,0.946429,0.934524,0.958333,0.958333,0.946429,0.958333,10.2514,10.4811,1.87875,1.82055,1.0,1.0,0.402745,0.40099,0.794549,0.744841,-5.78536,-5.54221,9.38644,9.37759,0.934066,0.901099,0.362482,0.36904,0.40984,0.414408,10.3284,10.5757,1.85806,1.77447,1.0,1.0,0.405905,0.408601,0.796155,0.748966,-5.58764,-5.53249,9.31411,9.45497,0.901099,0.912088,0.372688,0.413653,0.418893,0.454591,9.23335,9.24887,9.32317,10.2514,10.5757,10.6187,10.6187,9.24394,9.36331,9.63512,10.4811,10.5928,10.6187,10.6187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.94097,-5.92446,-5.91479,-5.66282,-5.57919,-5.54197,-5.51627,-5.94044,-5.91903,-5.84747,-5.66282,-5.54491,-5.54197,-5.51669,0.934066,0.934066,0.934066,0.923077,0.923077,0.901099,0.901099,0.934066,0.923077,0.901099,0.923077,0.912088,0.901099,0.923077,10.5585,10.649,10.3858,0.0524722,9.7184,9.84553,10.0787,10.5354,10.6279,10.6588,10.6957,9.79177,10.4544,10.2339,0.0612089,9.61059,9.79177,9.84467,10.2907,10.6271,10.649,10.6957,8.64025,8.72881,8.73526,0.0247438,8.53676,8.57568,8.64025,8.69922,8.77069,8.87021,8.96273,8.67357,8.68282,8.69973,0.0274103,8.42094,8.5481,8.58761,8.67357,8.76996,8.80601,8.97887,12.4759,12.8295,13.3139,0.30338,9.87434,11.4957,11.7923,13.1721,14.9343,15.5804,16.3653,11.8561,12.4759,12.5313,0.38129,9.0045,9.18087,10.058,12.3584,14.9264,15.5804,15.8,9.76624,9.97404,10.1906,0.139864,8.31296,9.3734,9.50144,10.1465,10.7583,11.2227,11.5999,11.5305,9.76624,9.84894,0.177018,8.18846,8.40539,8.79898,9.74096,10.4693,11.2227,11.6077,-9999,-9999
20020115,20020121,24.404,1.0,24.177,1.673,1.0,24.597,1.761,1.0,24.883,24.413,0.7,25.281,0.902,24.404,1.0,24.177,1.673,1.0,24.597,1.761,1.0,435.673,169.496,1.0,158.582,169.496,1.0,-9999,-9999,422.682,422.682,0.0,463.428,1.0,476.683,463.428,1.0,3.956,1.0,4.092,3.956,1.0,97.755,97.738,1.0,9.537,9.537,0.0,1.343,1.761,0.833333,0.269568334399,0.611111111111,-9999,-9999,301.203764493,0.993055555556,383.095,1.0,-9999,1.0,67.8247,1.0,-9999,2.85739,24.4741,1.0,-9999,1.3549,-9999,-9999,11.0,13.0,11.0,13.0,2.9934,3.20413,0.970238,0.958333,0.287102,0.286393,0.406312,0.341691,3.20413,3.04467,0.958333,0.964286,0.290012,0.291708,0.408373,0.346158,2.93552,3.03731,0.953423,0.945089,0.0408381,0.0341412,2.49053,2.61235,2.71705,2.95029,3.07944,3.18737,3.26441,2.53252,2.8314,2.92845,3.05228,3.16509,3.20413,3.43373,0.970238,0.970238,0.97619,0.97619,0.952381,0.958333,0.958333,0.964286,0.892857,0.970238,0.946429,0.910714,0.958333,0.916667,9.71859,10.0355,0.804824,0.664514,0.987013,0.987013,0.416946,0.40682,0.680644,0.474246,-2.89804,-2.79129,7.68156,7.81495,0.956044,0.934066,0.369343,0.375631,0.392153,0.394165,10.0355,9.7213,0.664514,0.728848,0.987013,0.987013,0.417632,0.419416,0.681064,0.485094,-2.79129,-2.80912,7.81495,7.97704,0.934066,0.945055,0.375924,0.378312,0.398357,0.39672,8.68331,8.9595,9.1759,9.67177,9.99497,10.0355,10.1571,8.91277,9.54801,9.62334,9.7213,10.0355,10.0355,10.4457,0.974026,0.974026,0.961039,0.987013,0.948052,0.987013,0.987013,0.974026,0.896104,0.987013,0.987013,0.987013,0.987013,0.935065,-3.26125,-3.01708,-2.933,-2.85865,-2.79129,-2.7535,-2.71392,-3.38193,-2.98616,-2.9313,-2.85865,-2.79129,-2.74727,-2.72995,0.846154,0.956044,0.956044,0.923077,0.934066,0.978022,0.912088,0.846154,0.747253,0.89011,0.923077,0.934066,0.923077,0.901099,10.5051,10.5121,10.3134,0.0695041,9.39657,9.87249,9.93209,10.4663,10.5055,10.5813,11.087,9.92151,10.539,10.0835,0.0904549,9.39487,9.48385,9.57337,10.2497,10.4875,10.5112,10.6172,7.39985,7.46747,7.27608,0.0420183,6.65616,6.94404,7.04258,7.34585,7.42502,7.44588,7.64424,7.00103,7.33485,7.14799,0.0555884,6.63335,6.81544,6.89454,7.21365,7.42358,7.44588,7.58867,11.3261,12.1756,11.8508,0.201143,8.09441,11.3261,11.6182,11.7784,12.7144,13.0687,13.1288,10.9824,11.3261,11.6278,0.193278,8.92965,10.6334,11.0332,11.668,12.4619,12.9856,13.1288,7.49528,7.7679,7.74662,0.0854331,6.39199,7.49528,7.63545,7.7679,8.07569,8.23107,8.38522,8.12442,7.49528,7.72079,0.0916657,5.9976,7.02863,7.62164,7.85377,8.07176,8.12442,8.38522,-9999,-9999
20020122,20020128,25.753,0.988095,25.069,1.193,1.0,26.333,1.818,0.978022,25.52,24.957,0.733,25.995,1.176,25.735,0.988095,25.069,1.193,1.0,26.299,1.796,0.978022,438.319,224.087,0.988095,202.345,223.572,0.988095,-9999,-9999,412.689,412.689,0.0,467.897,0.988095,473.92,467.669,0.988095,5.551,1.0,4.998,5.551,1.0,97.805,97.779,1.0,5.893,5.893,0.0,2.15,2.247,0.577381,0.345304857461,0.597222222222,-9999,-9999,422.276013889,1.0,384.442,0.994048,-9999,1.0,87.351,1.0,-9999,2.93437,19.1647,1.0,-9999,1.3923,-9999,-9999,11.0,13.0,11.0,13.0,2.3945,2.46458,0.964286,0.964286,0.298129,0.296169,0.473164,0.394859,2.46458,2.2798,0.964286,0.946429,0.297684,0.292177,0.472883,0.391874,2.28482,2.45572,0.962202,0.95878,0.0618362,0.0399584,1.4992,1.79438,2.07577,2.302,2.46458,2.52924,2.8849,1.95352,2.302,2.302,2.3945,2.49518,2.8243,2.86822,0.970238,0.970238,0.970238,0.946429,0.964286,0.964286,0.934524,0.970238,0.946429,0.946429,0.964286,0.964286,0.970238,0.970238,11.5834,11.6764,1.40028,1.37129,0.987013,0.987013,0.407475,0.398718,0.801988,0.604242,-5.54142,-5.49542,9.25084,9.30603,0.945055,0.945055,0.403024,0.404719,0.410902,0.411071,11.6764,11.4281,1.37129,1.14556,0.987013,0.987013,0.404221,0.395435,0.800339,0.602081,-5.49542,-5.61405,9.30603,9.338,0.945055,0.912088,0.404327,0.397783,0.41218,0.404244,9.78644,10.4568,10.9653,11.4281,11.6764,11.8383,12.3911,10.7194,11.4281,11.4281,11.532,11.7615,12.3361,12.586,0.987013,0.987013,0.987013,0.987013,0.987013,0.987013,1.0,0.987013,0.987013,0.987013,0.987013,0.987013,0.987013,1.0,-5.65574,-5.61371,-5.58045,-5.54761,-5.49542,-5.45356,-5.41371,-5.64703,-5.57455,-5.57455,-5.54142,-5.46958,-5.43058,-5.35101,0.956044,0.956044,0.956044,0.956044,0.945055,0.945055,0.956044,0.956044,0.912088,0.912088,0.945055,0.945055,0.934066,0.945055,11.9642,11.7103,12.4089,0.132195,11.5905,11.6272,11.6938,12.1132,12.615,13.5404,14.1903,12.4301,12.5879,12.1241,0.141246,10.6138,11.5905,11.6265,11.935,12.4301,12.6387,14.1014,9.58871,9.43054,9.95322,0.0985762,9.20109,9.32524,9.39183,9.90538,10.1199,10.7161,11.2336,9.97813,10.1233,9.83927,0.0910879,9.11457,9.32453,9.39183,9.67007,10.0471,10.0679,11.2119,12.4948,17.2822,14.833,0.385563,11.5337,11.8757,12.4343,15.8844,16.3955,17.422,18.2455,11.5337,12.4948,13.8825,0.40192,10.6967,11.2248,11.6897,12.4948,15.976,16.7776,18.2367,9.97758,12.4686,11.322,0.198586,9.73336,9.82685,9.95401,11.7489,12.2748,12.8154,12.9276,9.77459,9.97758,10.8545,0.201653,9.28163,9.55407,9.75781,9.97758,11.9086,12.4686,12.9164,-9999,-9999
20020129,20020204,26.099,0.809524,25.216,0.868,1.0,26.847,1.854,0.648352,25.397,24.938,0.698,25.785,1.034,25.888,0.809524,25.216,0.868,1.0,26.457,1.552,0.648352,440.944,233.453,0.809524,186.286,223.979,0.809524,-9999,-9999,417.344,417.344,0.0,452.97,0.809524,475.207,453.145,0.809524,6.545,1.0,4.646,6.545,1.0,97.773,97.717,0.672619,9.281,9.281,0.0,2.021,2.372,0.660714,-9999,-9999,-9999,-9999,408.436381944,0.625,382.676,0.809524,-9999,1.0,90.1039,1.0,-9999,3.08444,20.0245,1.0,-9999,1.32487,-9999,-9999,11.0,13.0,11.0,13.0,1.98171,1.99993,0.803571,0.803571,0.284544,0.288013,0.625924,0.321155,1.97723,2.02179,0.803571,0.803571,0.283468,0.280454,0.625435,0.314395,1.77024,1.98804,0.805506,0.80372,0.0732458,0.0331564,0.749333,1.00981,1.3953,1.98171,2.10656,2.12482,2.20747,1.33005,1.84291,1.96862,1.99993,2.1107,2.12709,2.21135,0.809524,0.809524,0.809524,0.803571,0.803571,0.809524,0.803571,0.809524,0.809524,0.803571,0.803571,0.803571,0.803571,0.785714,11.1453,11.1821,0.887708,0.885363,1.0,1.0,0.395036,0.400549,1.01928,0.476509,-5.90508,-5.90386,8.56354,8.5657,0.637363,0.637363,0.380163,0.384277,0.410482,0.393968,11.1365,11.2129,0.889861,0.919556,1.0,1.0,0.391852,0.38186,1.01805,0.46091,-5.90563,-5.89102,8.56245,8.6046,0.637363,0.637363,0.379978,0.380183,0.41031,0.389976,8.86653,9.5163,10.1744,11.1453,11.3644,11.3955,11.5517,10.0387,10.987,11.1302,11.1976,11.3955,11.5032,11.7813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.25577,-6.17066,-6.10003,-5.90563,-5.89132,-5.86101,-5.85819,-6.17068,-6.0347,-6.02166,-5.90534,-5.86623,-5.86101,-5.84735,0.648352,0.648352,0.648352,0.637363,0.648352,0.637363,0.637363,0.604396,0.604396,0.637363,0.637363,0.637363,0.637363,0.637363,12.7227,12.8148,12.5233,0.055536,11.5917,12.1715,12.3711,12.5911,12.7855,12.8129,12.8618,12.3748,12.6117,12.1342,0.128842,10.184,10.9909,11.7549,12.3711,12.7492,12.8113,12.8513,10.7483,10.793,10.5353,0.0360959,9.89518,10.3389,10.4299,10.5827,10.6594,10.7113,10.794,10.5319,10.6345,10.3639,0.0616535,9.43574,9.85615,10.2337,10.485,10.6016,10.7006,10.7483,11.7696,13.1381,12.9412,0.228436,11.1987,11.5313,11.7574,12.3057,14.1161,14.1288,15.23,11.5469,11.7696,12.2949,0.264135,9.78722,10.0589,11.2009,11.7779,13.9316,14.1269,14.3935,9.02901,10.0367,9.91548,0.132832,9.01577,9.0302,9.13422,9.52734,10.5138,10.5356,11.5278,9.42259,9.02901,9.60224,0.141463,8.45573,8.57031,9.02903,9.30689,10.4873,10.5141,10.5485,-9999,-9999
20020205,20020211,24.663,0.982143,23.925,0.994,1.0,25.286,1.659,0.967033,25.113,24.774,0.417,25.399,0.866,24.655,0.982143,23.925,0.994,1.0,25.272,1.635,0.967033,443.284,199.434,0.982143,159.468,196.648,0.982143,-9999,-9999,424.618,424.618,0.0,461.995,0.982143,477.218,461.59,0.982143,3.527,1.0,4.183,3.527,1.0,97.825,97.776,1.0,10.915,10.915,0.0,2.114,2.388,0.821429,0.431227380952,0.756944444444,-9999,-9999,395.356178399,0.972222222222,382.217,0.982143,-9999,1.0,93.5716,1.0,-9999,3.02533,21.3144,0.994048,-9999,1.38264,-9999,-9999,11.0,13.0,11.0,13.0,1.19913,1.24705,0.964286,0.958333,0.281785,0.283976,0.352573,0.324632,1.17265,1.1811,0.958333,0.958333,0.279493,0.277388,0.350744,0.318886,1.0563,1.12864,0.965625,0.959673,0.0301891,0.0227858,0.698445,0.823238,0.938378,1.01916,1.1961,1.24705,1.32472,0.862337,0.946387,0.970752,1.17125,1.23209,1.26099,1.32472,0.982143,0.982143,0.952381,0.952381,0.958333,0.958333,0.958333,0.982143,0.952381,0.946429,0.958333,0.958333,0.958333,0.958333,10.045,10.1584,2.30714,2.16372,0.961039,0.961039,0.360668,0.362284,0.510602,0.429507,-6.36631,-6.37702,10.2313,10.2243,0.967033,0.956044,0.39771,0.401572,0.408076,0.421294,10.0161,10.0129,2.27866,1.96771,0.961039,0.961039,0.352411,0.340383,0.504803,0.411202,-6.38897,-6.37122,10.2063,10.2313,0.956044,0.956044,0.39789,0.400717,0.408252,0.420479,9.12205,9.3832,9.62335,9.86665,10.045,10.1061,10.1703,9.45771,9.65356,9.69658,9.99108,10.0976,10.115,10.1737,1.0,1.0,1.0,0.987013,0.961039,0.961039,0.961039,1.0,0.974026,0.987013,0.961039,0.961039,0.974026,0.961039,-6.53558,-6.48319,-6.4761,-6.45691,-6.37702,-6.3004,-6.19456,-6.54117,-6.48388,-6.46855,-6.38897,-6.36631,-6.2291,-6.19456,0.923077,0.956044,0.967033,0.967033,0.956044,0.967033,0.956044,0.923077,0.923077,0.967033,0.956044,0.967033,0.956044,0.956044,10.6183,10.6791,10.568,0.0315532,10.1932,10.2355,10.4734,10.6124,10.733,10.7584,10.7895,10.48,10.6216,10.4254,0.0494378,9.74502,10.0396,10.1957,10.48,10.6791,10.7414,10.7895,9.4563,9.49802,9.43931,0.0257925,9.22019,9.26019,9.33074,9.40222,9.51395,9.5755,9.77036,9.29628,9.44894,9.36913,0.029026,9.04658,9.19124,9.23651,9.35669,9.4563,9.54838,9.77036,9.24256,9.85037,10.6982,0.158484,9.24256,9.61469,9.83957,10.7662,11.2607,11.8883,12.5641,9.82521,9.24256,10.5777,0.139708,9.21933,9.82163,9.85037,10.6001,10.9264,11.2607,12.3858,8.76869,9.1105,9.52338,0.087708,8.75973,8.88585,9.06359,9.48535,9.81685,10.1739,10.5921,9.31754,8.76869,9.45757,0.0759897,8.756,9.06261,9.17099,9.40496,9.59907,9.81685,10.5046,-9999,-9999
