MOD15A2H.A2005321.h12v09.006.2020251000400.Fpar_500m,MOD15A2H,A2005321,Lat-1.719720006Lon-51.45899963Samp17Line17,2020251000400,0.05,0.05,0.05,0.05,0.05,F,F,F,F,0.05,0.05,0.05,0.66,F,0.86,0.86,F,0.05,0.05,0.05,0.83,0.05,0.05,0.05,F,0.05,0.05,0.05,0.05,0.05,F,F,F,F,0.12,0.12,0.05,0.83,0.83,0.05,0.05,F,F,F,0.04,F,F,F,F,F,F,0.12,0.12,0.05,0.05,0.05,0.05,0.04,0.04,0.04,F,F,F,F,F,F,F,F,0.05,0.05,0.05,0.05,F,F,F,0.04,0.04,F,F,F,F,F,F,F,F,0.05,F,F,F,F,F,F,F,F,F,0.9,0.9,0.9,F,F,F,F,0.05,F,F,F,F,F,F,F,F,0.9,F,F,F,F,F,F,F,0.2,0.2,0.2,0.05,0.05,0.05,0.05,F,F,F,F,F,F,F,F,F,F,0.2,0.2,0.2,0.05,0.05,0.05,F,F,F,F,F,F,F,F,F,F,F,0.05,0.05,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.05,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.05,0.05,0.05,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.05,0.05,0.05,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.12,0.12,0.05,0.05,F,F,F,F,F,F,F,F,F
MOD15A2H.A2005329.h12v09.006.2020251074228.Fpar_500m,MOD15A2H,A2005329,Lat-1.719720006Lon-51.45899963Samp17Line17,2020251074228,F,F,F,F,F,0.36,0.36,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.37,F,F,F,F,F,F,F,F,F,F,F,F,F,0.79,F,0.38,0.38,0.35,0.35,0.27,F,F,F,F,F,0.2,0.2,F,F,0.49,0.49,F,0.25,0.35,0.35,F,F,F,F,F,0.05,0.27,F,F,F,F,0.23,0.23,0.25,0.25,0.22,0.22,0.22,F,F,F,0.21,0.21,0.32,0.38,0.61,0.2,F,0.23,0.23,0.15,0.15,F,F,F,F,F,0.05,0.23,0.23,0.24,0.54,0.61,0.2,0.2,0.16,0.16,F,F,F,F,F,F,F,0.05,0.05,0.05,0.24,0.89,0.89,F,F,F,F,F,F,F,F,F,F,F,F,0.3,F,F,0.89,0.89,F,F,F,F,F,F,F,F,F,F,F,0.3,0.3,0.61,0.61,0.64,0.67,F,F,F,F,F,F,F,F,F,0.3,0.3,0.3,0.58,0.6,0.64,0.64,0.67,0.67,0.33,0.33,0.33,F,F,F,F,0.05,0.3,0.44,0.44,0.6,0.6,0.63,0.63,0.65,0.53,0.33,0.33,0.11,0.11,0.11,F,F,F,0.39,0.47,0.47,0.61,0.62,0.61,0.61,0.65,0.53,0.16,0.16,F,F,F,F,0.3,0.3,0.49,0.39,0.36,0.36,0.61,0.61,0.63,0.63,F,F,F,F,F,F,0.16,0.4,0.4,0.53,0.42,0.5,0.5,0.61,0.61,0.63,0.85,F,F,F,F,F,F,0.21,0.36,0.36,0.49,0.31,0.5,0.5,0.48,0.56,0.64,0.64,F,F,F,F,F,F,0.11,0.24,0.36,0.36,0.31,0.36,0.82,0.82,0.4,0.58,0.67
MOD15A2H.A2005337.h12v09.006.2020251152506.Fpar_500m,MOD15A2H,A2005337,Lat-1.719720006Lon-51.45899963Samp17Line17,2020251152506,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.21,0.21,F,F,F,F,F,F,F,F,F,F,F,0.05,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
MOD15A2H.A2005345.h12v09.006.2020252075251.Fpar_500m,MOD15A2H,A2005345,Lat-1.719720006Lon-51.45899963Samp17Line17,2020252075251,F,F,F,0.9,0.9,0.9,0.9,0.9,0.9,0.9,F,0.9,0.89,0.89,0.9,0.9,F,0.9,0.9,0.9,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.9,F,F,F,0.89,0.89,F,0.9,0.89,0.89,0.89,0.89,0.9,0.9,0.05,0.8,0.05,F,F,F,F,0.89,0.89,F,0.9,F,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.9,0.9,0.16,F,F,F,0.83,0.9,0.9,F,F,0.89,0.89,F,F,F,0.9,0.9,0.9,0.9,0.9,0.9,0.88,0.83,0.9,0.9,F,F,0.85,0.85,F,F,0.88,0.9,0.9,0.9,0.9,F,0.88,0.9,0.84,0.9,F,F,0.9,F,0.85,F,0.9,0.9,0.9,0.9,0.9,0.9,F,F,0.9,0.9,0.89,0.4,0.61,0.9,0.9,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,F,0.35,0.21,0.09,F,F,F,0.61,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,F,F,0.9,0.9,F,F,F,F,0.89,0.89,F,0.22,0.16,0.89,F,0.9,0.9,0.35,0.35,0.35,0.21,0.05,0.05,F,F,0.89,0.89,F,F,F,F,F,0.9,0.9,0.05,F,0.16,0.16,0.9,0.9,0.9,0.9,0.89,F,F,F,F,0.38,F,F,F,F,F,0.89,0.16,F,0.9,0.36,0.36,0.89,F,F,0.89,0.89,F,F,F,F,F,F,0.89,F,0.9,0.9,0.9,0.88,0.88,0.89,0.89,0.89,0.89,F,F,0.89,0.89,0.87,F,F,F,0.9,0.05,0.05,F,F,F,F,F,F,F,0.84,0.85,0.85,0.87,0.88,F,F,F,F,0.05,0.05,F,F,F,F,F,F,0.82,0.73,0.85,0.86,0.87,0.21,F,F,F,0.89,0.9,0.9,F,F,0.86,0.86,0.86,0.82,0.73,0.83,0.83,0.9
MOD15A2H.A2005353.h12v09.006.2020252144730.Fpar_500m,MOD15A2H,A2005353,Lat-1.719720006Lon-51.45899963Samp17Line17,2020252144730,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.05,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.89,0.89,F,F,F,0.48,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.85,F,F,F,F,F,F,F,F,F,0.9,0.89,F,F,F,F,F,0.85,F,F,F,F,F,F,0.88,F,F,F,F,F,F,0.54,F,F,0.87,F,F,0.09,0.09,F,0.86,0.89,F,F,F,F,F,F,0.89,F,F,0.89,F,F,0.09,0.09,0.89,0.88,0.89,F,F,F,F,F,0.77,F,F,F,F,0.18,0.18,0.05,0.05,F,0.88,F,F,F,F,F,F,F,F,0.89,0.87,F,0.11,0.11,0.11,0.05,F,F,F,F,F,0.87,0.87,0.58,F,0.16,F,F,0.89,0.11,0.35,0.89,0.11,F,0.87,0.86,F,F,0.85,0.82,0.58,F,F,F,F,0.9,0.16,0.35,0.43,0.35,0.35,F,0.84,F,F,0.84,0.73,F,F,F,F,F,F,0.45,0.88,0.43,0.39,F,F,F,F,F,F,0.73,F,F,F,F,F,F,0.81,0.85,0.87,0.87,F,F,F,F,F,F,F,0.82,F,F,0.85,0.85,F,0.79,0.85,0.88,0.86,F,F,F,F,F,F,F,F,0.87,F,F,F,F,0.79,0.85,0.88,0.86,0.81,F,F,F,F,F,F,F,F,F,F,F,F
MOD15A2H.A2005361.h12v09.006.2020252215307.Fpar_500m,MOD15A2H,A2005361,Lat-1.719720006Lon-51.45899963Samp17Line17,2020252215307,0.21,F,F,F,F,F,0.89,F,F,F,F,F,F,F,F,F,F,0.35,0.21,0.21,F,F,F,F,F,F,F,F,0.88,F,F,F,F,F,F,0.21,0.21,F,F,F,F,F,0.9,F,0.89,F,F,F,F,F,F,F,F,F,F,F,F,0.89,F,0.86,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.89,0.9,F,F,F,F,F,F,F,0.9,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.9,0.9,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.9,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.88,F,F,F,F,F,F,F,F,F,F,F,F,F,0.9,F,F,0.87,F,F,F,F,F,F,F,F,F,F,F,F,0.9,0.89,0.82,F,0.87,F,F,F,F,F,F,F,F,F,F,F,0.86,0.88,0.86,F,0.74,F,F,F,F,F,F,F,F,0.9,0.9,0.9,0.9,0.83,0.52,F,F,F,F,F,F,F,F,F,F,F,F,0.89,0.89,0.88,0.62,F,F,F,F,F,0.21,F,F,F,F,F,F,F,F,0.86,0.86,F,F,F,F,F,F
MOD15A2H.A2006001.h12v09.006.2020253094113.Fpar_500m,MOD15A2H,A2006001,Lat-1.719720006Lon-51.45899963Samp17Line17,2020253094113,F,F,F,F,F,F,0.89,F,F,F,F,F,F,F,0.81,F,F,F,F,F,F,F,F,F,F,F,0.81,0.81,0.88,0.81,0.84,0.84,F,0.83,F,F,F,F,F,F,F,F,0.9,F,0.89,F,0.81,0.81,F,F,0.83,F,F,F,F,F,F,0.89,F,0.86,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.89,0.9,F,F,F,F,0.11,0.11,0.11,0.9,F,F,F,F,F,0.8,0.8,0.8,F,F,0.05,0.05,F,0.11,0.11,0.9,0.9,F,F,F,F,F,F,F,F,F,F,0.05,0.05,0.05,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.9,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.88,F,F,F,F,F,F,F,F,F,F,F,F,F,0.9,F,F,0.87,F,F,F,F,F,F,F,F,F,F,F,F,0.9,0.89,0.82,F,0.87,F,F,F,F,F,F,F,F,F,F,F,0.86,0.88,0.86,F,0.74,F,F,F,F,F,F,F,F,0.9,0.9,0.9,0.9,0.83,0.52,F,F,F,F,F,F,F,F,F,F,F,F,0.89,0.89,0.88,0.62,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.86,0.86,F,F,F,F,F,F
MOD15A2H.A2006009.h12v09.006.2020254053107.Fpar_500m,MOD15A2H,A2006009,Lat-1.719720006Lon-51.45899963Samp17Line17,2020254053107,0.77,0.77,0.6,0.6,0.6,0.21,F,0.86,0.89,0.89,0.88,0.09,F,F,F,F,F,0.77,0.77,0.6,0.6,0.6,0.21,0.21,0.21,0.69,0.69,F,F,F,F,0.85,F,F,0.5,0.5,F,F,F,0.35,0.35,F,F,F,F,F,F,F,0.71,F,0.31,0.5,F,F,0.82,0.82,0.31,0.35,0.31,0.31,0.26,0.26,0.68,0.68,0.88,0.39,0.39,0.31,0.26,F,F,0.82,0.82,0.05,0.27,0.31,0.23,0.47,0.47,0.26,0.26,0.39,0.39,0.39,F,F,F,F,F,F,0.64,0.64,0.62,0.62,0.47,0.47,0.18,F,F,F,F,F,F,F,F,F,F,0.26,0.64,0.62,0.62,0.14,0.18,0.18,F,F,F,F,F,F,F,F,F,F,0.26,0.26,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.9,F,F,0.77,0.77,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.69,0.89,F,F,F,F,F,F,F,F,F,F,F,0.85,0.85,0.77,0.89,0.89,0.89,0.87,0.82,F,F,F,F,F,F,0.82,0.82,0.75,0.75,0.85,0.89,0.77,0.87,0.86,0.83,0.8,F,F,F,F,F,F,F,0.82,0.75,0.75,0.89,0.89,0.89,0.87,0.84,0.83,0.84,F,F,F,F,F,F,0.36,0.36,0.9,F,F,F,0.89,0.88,F,0.78,0.83,F,F,F,F,0.75,0.8,0.73,0.89,0.89,0.89,0.89,F,0.87,0.87,0.88,F,0.82,F,0.82,0.77,0.75,0.66,0.68,0.68,0.75,0.79,0.89,0.89,0.89,0.73,0.86,0.86,0.88,0.88,0.83,0.77,0.66,0.64,0.66,0.66,0.74,0.74,0.82,0.9,0.89,0.89,0.87,0.76,0.84,0.84,0.88
MOD15A2H.A2006017.h12v09.006.2020254142256.Fpar_500m,MOD15A2H,A2006017,Lat-1.719720006Lon-51.45899963Samp17Line17,2020254142256,F,F,0.73,0.65,0.65,0.55,0.55,0.35,0.3,0.3,0.22,F,0.05,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.2,0.2,F,F,F,F,0.78,0.61,F,F,0.16,0.16,0.11,0.05,F,F,F,0.2,0.2,0.67,0.45,0.45,0.42,0.42,F,0.21,0.21,F,0.11,0.11,0.05,F,F,F,F,F,0.57,0.23,0.23,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.63,F,0.23,F,F,F,F,F,F,F,F,F,F,F,0.79,0.79,0.79,0.63,F,F,F,F,F,F,F,0.86,F,F,F,0.62,0.9,F,F,0.26,F,F,F,F,F,F,F,0.86,0.86,F,F,F,F,F,F,F,0.26,0.48,F,F,F,F,F,F,0.82,0.82,0.8,0.8,0.6,0.67,0.67,F,F,F,F,F,F,F,F,F,0.78,0.78,0.78,0.52,0.43,0.43,0.67,0.82,0.75,0.48,F,F,F,F,F,F,0.56,0.56,F,F,0.43,0.43,0.43,0.16,0.82,0.48,0.48,0.24,F,F,F,F,F,F,F,F,F,0.43,0.41,F,F,F,F,F,F,F,F,F,F,F,F,0.9,0.9,0.9,0.66,0.16,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.66,0.16,F,F,F,F,0.84,0.81,F,F,F,F,F,F,F,F,F,F,F,F,F,0.84,0.84,0.81,0.83,F,F,F,0.05,0.05,F,F,F,F,0.16,0.16,F,F,0.35,0.35,0.46,F,F,F,F,F,F,F,F,F,F,0.16,0.16,0.65,0.65,0.21,0.17,0.46,F
MOD15A2H.A2006025.h12v09.006.2020255041734.Fpar_500m,MOD15A2H,A2006025,Lat-1.719720006Lon-51.45899963Samp17Line17,2020255041734,0.11,0.11,0.05,0.09,F,F,F,F,F,F,0.9,0.9,0.16,F,F,F,F,F,F,F,F,F,F,F,F,0.56,0.56,0.37,F,F,F,F,F,F,F,F,F,F,F,0.84,0.84,F,F,0.33,0.33,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.42,0.42,0.16,0.16,F,F,F,0.89,F,F,0.89,F,F,F,F,F,F,F,F,0.42,0.76,0.76,0.45,0.45,0.89,0.19,F,F,F,F,F,F,F,F,F,0.82,F,F,0.49,F,F,F,F,0.9,0.9,0.9,F,F,F,F,F,F,0.35,0.34,0.34,F,F,F,0.13,0.13,0.9,0.9,0.9,0.36,0.3,F,F,F,0.27,0.3,0.19,F,F,F,F,F,F,0.9,0.9,0.9,0.41,0.24,F,F,F,0.27,0.25,0.71,0.71,F,F,F,F,F,0.9,0.9,0.9,F,0.26,F,F,F,0.13,0.13,0.71,0.71,F,F,F,F,F,0.31,0.31,F,F,0.26,0.26,0.36,F,0.13,0.13,F,F,F,F,F,0.46,0.2,F,F,F,0.26,0.26,0.26,0.36,0.36,0.11,0.11,F,F,F,F,F,0.38,F,F,F,F,F,F,F,F,F,0.11,0.11,F,F,F,F,F,F,F,F,F,F,0.66,0.66,0.72,0.72,0.11,0.11,0.11,F,F,F,F,F,F,F,F,F,0.42,0.32,0.66,0.72,0.72,F,F,F,F,F,F,F,F,F,F,F,F,F,0.18,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.35,F,F,F
MOD15A2H.A2006033.h12v09.006.2020255205703.Fpar_500m,MOD15A2H,A2006033,Lat-1.719720006Lon-51.45899963Samp17Line17,2020255205703,0.57,0.57,F,F,F,F,F,F,F,F,0.24,0.24,0.81,F,F,F,F,0.47,0.47,0.11,0.11,F,F,F,0.74,0.73,0.81,0.81,0.2,F,F,F,F,F,0.39,0.39,F,F,F,F,F,F,F,F,F,0.85,0.85,0.88,F,F,F,0.39,0.39,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.31,0.31,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.38,0.25,0.25,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.3,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.35,0.35,F,F,F,0.88,F,F,F,F,F,F,F,F,F,0.67,0.67,0.57,0.57,F,F,F,0.88,0.85,0.84,F,F,F,F,0.83,0.83,0.78,0.73,0.73,0.63,F,F,0.56,0.86,0.86,0.85,0.81,F,F,0.8,0.8,0.72,0.62,0.62,0.65,0.73,0.63,0.71,0.71,0.76,0.76,0.8,0.79,0.83,F,0.8,0.78,0.78,0.68,0.63,0.62,0.65,0.65,0.47,0.42,0.42,0.86,0.88,F,0.79,0.84,0.73,0.81,0.77,0.77,0.67,0.63,0.63,0.66,0.66,0.54,0.49,0.49,0.16,0.84,0.83,0.83,0.85,0.74,0.73,0.73,0.77,0.68,0.67,0.67,0.67,0.66,0.5,0.43,0.43,0.16,F,0.84,0.84,0.85,0.72,0.72,0.73,0.68,0.68,0.69,0.72,0.76,0.76,0.47,0.41,0.41,0.16,0.85,0.84,0.84,0.84
MOD15A2H.A2006041.h12v09.006.2020256051955.Fpar_500m,MOD15A2H,A2006041,Lat-1.719720006Lon-51.45899963Samp17Line17,2020256051955,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.05,0.05,0.05,0.05,F,F,F,F,F,F,F,F,F,F,F,F,F,0.05,0.05,0.16,0.16,F,F,F,F,F,F,F,F,F,F,0.3,F,F,0.05,0.05,0.05,F,F,F,F,F,F,F,F,F,F,0.35,0.35,F,F,0.05,0.05,0.05,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
MOD15A2H.A2006049.h12v09.006.2020256130116.Fpar_500m,MOD15A2H,A2006049,Lat-1.719720006Lon-51.45899963Samp17Line17,2020256130116,0.73,0.42,0.41,0.88,0.21,0.21,0.05,F,F,F,0.85,F,F,F,F,0.39,F,F,F,0.23,0.23,0.42,0.05,0.05,F,F,F,0.81,F,F,F,F,F,F,F,0.29,F,F,0.42,0.04,F,F,F,F,F,F,0.57,F,0.9,0.89,0.83,F,F,0.88,0.26,0.05,F,F,0.81,0.81,0.83,0.9,F,0.57,F,0.89,0.89,0.82,F,F,0.4,0.43,0.05,0.78,0.78,F,0.84,0.83,0.82,0.82,0.79,0.88,0.89,0.86,0.82,0.89,0.89,0.89,0.36,0.89,0.22,0.78,F,0.84,0.84,0.78,0.78,0.48,0.88,0.29,0.45,0.72,F,F,0.75,0.44,0.87,0.22,0.22,F,F,F,0.45,F,0.39,0.28,0.28,F,0.72,F,0.75,0.75,0.44,0.87,0.45,0.22,F,0.9,F,F,0.39,0.39,F,F,F,F,F,0.4,0.4,0.61,0.29,0.29,0.05,0.89,F,F,F,0.21,0.21,F,0.88,0.88,F,F,0.9,0.89,0.61,0.88,0.88,0.05,0.81,F,F,F,0.37,0.37,0.87,F,F,F,0.89,0.88,0.89,0.85,F,F,F,F,F,F,F,0.9,0.89,0.88,F,F,F,0.07,0.07,0.89,0.87,F,F,F,F,F,F,F,F,F,0.87,0.29,0.29,F,0.07,0.07,F,F,F,F,F,0.9,F,F,0.87,0.88,0.87,F,0.29,F,0.89,F,F,F,0.82,0.76,F,0.87,F,0.89,0.85,0.85,0.3,0.38,F,F,F,0.81,0.59,F,F,F,F,0.86,0.35,F,F,F,F,F,0.42,0.42,F,F,0.85,0.89,0.89,0.89,F,F,0.42,0.35,F,F,F,F,F,F,F,0.44,0.89,0.89,0.88,0.89,0.89,0.89,0.49,F,F,F,F,0.9,0.39,0.39,0.13,0.84,0.84,0.88,0.89
MOD15A2H.A2006057.h12v09.006.2020256215548.Fpar_500m,MOD15A2H,A2006057,Lat-1.719720006Lon-51.45899963Samp17Line17,2020256215548,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
MOD15A2H.A2006065.h12v09.006.2020257070821.Fpar_500m,MOD15A2H,A2006065,Lat-1.719720006Lon-51.45899963Samp17Line17,2020257070821,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.05,0.05,F,0.05,F,F,F,F,F,F,F,F,F,F,F,F,F,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,F,F,F,F,F,F,F,F,F,0.29,0.13,0.09,0.09,0.09,0.09,0.06,0.06,F,F,F,F,F,F,F,0.05,0.05,0.29,0.13,0.09,0.09,0.09,0.29,0.29,0.09,F,F,F,F,F,F,0.19,0.46,0.46,0.14,0.14,0.07,0.07,0.17,0.14,0.14,F,F,F,F,F,F,F,F,0.82,0.46,0.09,0.09,0.05,0.19,0.19,0.08,0.08,F,F,F,F,F,0.86,0.72,F,0.82,0.82,0.09,0.09,0.05,0.05,0.18,0.11,0.11,F,F,F,F,F,F,0.72,0.72,0.68,0.68,0.13,0.13,0.1,0.1,0.05,0.26,0.17,F,F,F,F,F,F,0.56,0.56,0.51,0.41,0.05,0.1,0.1,0.1,0.05,0.05,0.05,F,F,F,F,F,F,0.61,0.69,0.74,0.74,0.05,0.05,0.05,0.05,0.05,0.43,0.43,F,F,F,0.84,F,0.48,0.46,0.46,0.49,F,F,F,F,0.05,0.05,0.4,0.43,F,F,F,0.43,F,F,0.29,0.29,0.57,F,F,F,F,0.4,F,0.4,F,F,F,F,F,F,F,F,F,F,F
MOD15A2H.A2006073.h12v09.006.2020257183937.Fpar_500m,MOD15A2H,A2006073,Lat-1.719720006Lon-51.45899963Samp17Line17,2020257183937,F,F,F,F,F,F,F,0.9,F,F,F,F,F,F,F,0.89,0.81,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.76,0.76,0.76,0.86,0.88,F,0.9,0.36,0.24,F,F,F,F,0.75,0.75,F,F,F,0.88,0.87,F,F,0.88,0.9,0.9,0.16,F,F,F,F,F,F,F,F,F,F,0.88,F,F,F,0.9,0.9,0.16,F,F,F,F,F,0.89,F,F,0.78,0.9,F,F,F,F,0.87,0.47,0.11,F,F,F,F,F,0.89,0.88,0.88,0.88,0.78,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.36,0.89,0.76,F,F,F,0.46,F,F,F,0.16,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.39,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,0.49,0.43,F,F,F,F,F,F,F,F,F,F,F,F,0.86,F,F,F,0.37,F,F,F,F,F,F,F,F,F,F,F,F,0.05,0.05,F,F,F,F,F,F,F,F,F,F,F,0.84,F,F,F,F,F,0.05,F,F,0.26,F,F,0.87,0.87,F,F,F,0.84,0.7,F,0.11,F,F,F,F,F,F,0.86,0.85,0.88,0.83,F,F,0.89,0.88,0.82,0.74,0.76,F,0.89,0.87,F,F,F,F,0.72,0.85,0.83
