MOD15A2H.A2004049.h12v08.006.2020120062921.Fpar_500m,MOD15A2H,A2004049,Lat5.278771877Lon-52.92486191Samp17Line17,2020120062921,44.0,11.0,11.0,18.0,50.0,40.0,77.0,93.0,93.0,21.0,24.0,24.0,83.0,83.0,21.0,32.0,85.0,43.0,13.0,11.0,100.0,48.0,95.0,95.0,83.0,14.0,14.0,15.0,23.0,47.0,77.0,49.0,49.0,42.0,11.0,11.0,17.0,16.0,100.0,100.0,90.0,90.0,90.0,50.0,13.0,13.0,28.0,23.0,56.0,83.0,83.0,25.0,39.0,11.0,100.0,100.0,94.0,89.0,94.0,58.0,58.0,16.0,35.0,15.0,90.0,90.0,100.0,84.0,100.0,97.0,86.0,100.0,56.0,56.0,33.0,33.0,52.0,52.0,36.0,26.0,33.0,100.0,80.0,39.0,45.0,44.0,100.0,100.0,100.0,56.0,56.0,33.0,33.0,35.0,35.0,45.0,54.0,33.0,77.0,56.0,79.0,79.0,42.0,42.0,94.0,100.0,56.0,56.0,53.0,28.0,66.0,67.0,67.0,54.0,42.0,56.0,56.0,55.0,100.0,50.0,89.0,94.0,94.0,24.0,24.0,100.0,100.0,100.0,80.0,52.0,52.0,76.0,27.0,27.0,46.0,42.0,49.0,85.0,93.0,88.0,88.0,90.0,90.0,100.0,85.0,80.0,100.0,30.0,49.0,49.0,48.0,48.0,46.0,43.0,85.0,86.0,91.0,91.0,28.0,28.0,100.0,85.0,86.0,73.0,43.0,49.0,33.0,48.0,11.0,46.0,43.0,77.0,93.0,86.0,73.0,100.0,100.0,72.0,76.0,76.0,84.0,5.0,15.0,16.0,16.0,14.0,5.0,76.0,76.0,99.0,78.0,78.0,37.0,37.0,38.0,42.0,76.0,81.0,93.0,43.0,13.0,16.0,65.0,5.0,90.0,94.0,77.0,77.0,84.0,44.0,30.0,89.0,89.0,90.0,54.0,54.0,21.0,5.0,5.0,5.0,5.0,69.0,44.0,40.0,24.0,85.0,44.0,52.0,84.0,100.0,11.0,11.0,25.0,21.0,5.0,5.0,5.0,5.0,72.0,28.0,40.0,5.0,85.0,5.0,100.0,94.0,78.0,46.0,30.0,25.0,12.0,90.0,90.0,90.0,90.0,81.0,26.0,40.0,41.0,5.0,5.0,5.0,5.0,5.0,42.0,30.0,5.0,5.0,90.0,90.0,90.0,36.0,43.0,48.0,39.0,43.0,80.0,100.0,87.0,5.0,67.0,42.0,5.0,5.0,5.0,88.0,90.0,90.0,36.0
MOD15A2H.A2004057.h12v08.006.2020120094254.Fpar_500m,MOD15A2H,A2004057,Lat5.278771877Lon-52.92486191Samp17Line17,2020120094254,89.0,64.0,66.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,84.0,84.0,90.0,90.0,90.0,90.0,90.0,89.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,87.0,87.0,90.0,90.0,90.0,90.0,89.0,89.0,90.0,81.0,90.0,89.0,89.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.0,89.0,89.0,90.0,90.0,89.0,89.0,89.0,89.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,87.0,89.0,89.0,90.0,90.0,90.0,90.0,90.0,89.0,90.0,90.0,93.0,88.0,90.0,90.0,90.0,90.0,48.0,95.0,89.0,89.0,90.0,90.0,90.0,90.0,89.0,89.0,90.0,90.0,47.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.0,90.0,89.0,89.0,90.0,89.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.0,89.0,89.0,90.0,76.0,90.0,90.0,89.0,89.0,89.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,85.0,85.0,18.0,5.0,5.0,56.0,89.0,89.0,89.0,89.0,90.0,78.0,76.0,90.0,89.0,89.0,89.0,85.0,85.0,63.0,5.0,5.0,5.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.0,89.0,89.0,89.0,82.0,82.0,69.0,86.0,5.0,5.0,93.0,94.0,80.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,85.0,83.0,86.0,88.0,90.0,5.0,88.0,94.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,100.0,14.0,12.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,95.0,14.0,52.0,14.0,14.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,46.0,95.0,76.0,14.0,14.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,85.0,26.0,90.0,90.0,76.0,16.0,17.0,96.0,96.0,100.0,5.0,100.0,82.0,82.0,63.0,90.0,85.0,39.0,39.0,90.0,90.0
MOD15A2H.A2004065.h12v08.006.2020120183808.Fpar_500m,MOD15A2H,A2004065,Lat5.278771877Lon-52.92486191Samp17Line17,2020120183808,11.0,9.0,9.0,16.0,11.0,28.0,28.0,29.0,52.0,47.0,58.0,27.0,27.0,8.0,14.0,90.0,100.0,14.0,9.0,9.0,8.0,15.0,11.0,15.0,8.0,11.0,17.0,14.0,11.0,27.0,40.0,40.0,90.0,100.0,5.0,10.0,9.0,18.0,18.0,8.0,8.0,8.0,8.0,18.0,7.0,7.0,9.0,29.0,40.0,40.0,100.0,5.0,5.0,5.0,10.0,10.0,13.0,11.0,12.0,8.0,8.0,9.0,10.0,10.0,12.0,37.0,44.0,99.0,5.0,5.0,5.0,19.0,21.0,11.0,11.0,12.0,11.0,9.0,10.0,8.0,8.0,9.0,41.0,51.0,44.0,5.0,13.0,13.0,8.0,12.0,8.0,10.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,51.0,44.0,10.0,13.0,13.0,11.0,19.0,27.0,31.0,11.0,9.0,9.0,10.0,9.0,9.0,9.0,12.0,16.0,17.0,11.0,13.0,15.0,33.0,33.0,40.0,31.0,40.0,14.0,9.0,10.0,10.0,9.0,12.0,12.0,16.0,16.0,9.0,10.0,15.0,11.0,14.0,40.0,8.0,11.0,9.0,9.0,11.0,11.0,11.0,27.0,19.0,34.0,31.0,7.0,9.0,9.0,8.0,14.0,18.0,18.0,14.0,13.0,11.0,23.0,19.0,19.0,51.0,10.0,10.0,11.0,9.0,12.0,12.0,12.0,15.0,12.0,12.0,16.0,16.0,17.0,23.0,32.0,17.0,9.0,9.0,11.0,11.0,15.0,15.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,17.0,31.0,29.0,8.0,19.0,15.0,15.0,11.0,15.0,15.0,15.0,15.0,17.0,17.0,17.0,17.0,15.0,10.0,10.0,15.0,11.0,17.0,18.0,11.0,33.0,8.0,11.0,21.0,19.0,17.0,17.0,17.0,17.0,20.0,10.0,9.0,14.0,14.0,54.0,89.0,100.0,100.0,11.0,11.0,19.0,22.0,9.0,9.0,12.0,15.0,13.0,22.0,10.0,14.0,17.0,54.0,36.0,96.0,96.0,11.0,11.0,23.0,26.0,9.0,12.0,14.0,15.0,15.0,15.0,14.0,19.0,33.0,33.0,90.0,90.0,96.0,8.0,33.0,33.0,19.0,12.0,12.0,14.0,15.0,14.0,12.0,12.0,11.0,19.0,22.0,22.0,13.0,78.0
MOD15A2H.A2004073.h12v08.006.2020121045952.Fpar_500m,MOD15A2H,A2004073,Lat5.278771877Lon-52.92486191Samp17Line17,2020121045952,8.0,11.0,11.0,14.0,17.0,12.0,8.0,10.0,15.0,15.0,13.0,13.0,19.0,15.0,27.0,38.0,38.0,8.0,9.0,11.0,14.0,10.0,12.0,12.0,15.0,26.0,13.0,13.0,8.0,16.0,16.0,18.0,29.0,29.0,67.0,21.0,12.0,9.0,9.0,11.0,11.0,15.0,26.0,37.0,37.0,19.0,16.0,14.0,34.0,40.0,39.0,5.0,46.0,44.0,26.0,26.0,11.0,11.0,11.0,26.0,45.0,45.0,45.0,23.0,26.0,34.0,40.0,23.0,5.0,5.0,5.0,5.0,5.0,12.0,8.0,8.0,8.0,8.0,52.0,42.0,15.0,26.0,26.0,42.0,40.0,5.0,5.0,5.0,5.0,5.0,7.0,11.0,8.0,13.0,13.0,95.0,92.0,31.0,15.0,22.0,5.0,37.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,12.0,21.0,17.0,11.0,92.0,39.0,41.0,41.0,31.0,19.0,7.0,7.0,11.0,7.0,7.0,7.0,8.0,11.0,11.0,11.0,10.0,10.0,86.0,89.0,54.0,54.0,80.0,14.0,10.0,10.0,10.0,11.0,7.0,18.0,18.0,11.0,11.0,6.0,5.0,88.0,100.0,83.0,83.0,80.0,14.0,10.0,10.0,10.0,13.0,10.0,87.0,20.0,20.0,7.0,5.0,6.0,6.0,10.0,83.0,83.0,83.0,11.0,11.0,11.0,10.0,10.0,10.0,87.0,100.0,17.0,17.0,8.0,10.0,13.0,10.0,9.0,14.0,30.0,11.0,11.0,16.0,16.0,15.0,15.0,15.0,29.0,29.0,29.0,12.0,10.0,13.0,13.0,9.0,14.0,5.0,15.0,16.0,16.0,16.0,15.0,15.0,15.0,28.0,33.0,14.0,12.0,12.0,16.0,20.0,13.0,24.0,15.0,15.0,26.0,26.0,26.0,24.0,24.0,25.0,25.0,40.0,14.0,5.0,5.0,16.0,20.0,16.0,13.0,15.0,23.0,26.0,26.0,24.0,25.0,24.0,5.0,5.0,5.0,5.0,8.0,5.0,16.0,10.0,13.0,13.0,9.0,23.0,23.0,23.0,23.0,23.0,23.0,5.0,5.0,5.0,5.0,5.0,16.0,16.0,14.0,10.0,10.0,6.0,23.0,23.0,23.0,23.0,23.0,23.0,7.0,83.0,7.0,7.0,7.0,10.0,16.0,14.0,11.0,10.0,7.0
MOD15A2H.A2004081.h12v08.006.2020121203003.Fpar_500m,MOD15A2H,A2004081,Lat5.278771877Lon-52.92486191Samp17Line17,2020121203003,40.0,58.0,40.0,15.0,16.0,9.0,15.0,15.0,42.0,39.0,8.0,7.0,15.0,15.0,70.0,40.0,47.0,42.0,12.0,12.0,11.0,38.0,51.0,67.0,70.0,70.0,43.0,12.0,75.0,100.0,58.0,58.0,40.0,25.0,33.0,60.0,85.0,85.0,89.0,90.0,67.0,74.0,18.0,18.0,11.0,92.0,100.0,48.0,9.0,9.0,6.0,21.0,79.0,100.0,88.0,89.0,90.0,90.0,90.0,47.0,24.0,24.0,21.0,30.0,48.0,10.0,11.0,8.0,42.0,90.0,50.0,27.0,90.0,90.0,90.0,90.0,76.0,31.0,5.0,21.0,30.0,15.0,9.0,9.0,43.0,53.0,43.0,50.0,27.0,42.0,52.0,52.0,90.0,52.0,18.0,8.0,9.0,9.0,10.0,33.0,43.0,35.0,21.0,43.0,68.0,50.0,43.0,90.0,90.0,90.0,17.0,18.0,7.0,7.0,10.0,10.0,26.0,17.0,8.0,21.0,46.0,46.0,89.0,50.0,41.0,28.0,22.0,17.0,10.0,25.0,48.0,45.0,12.0,24.0,17.0,33.0,90.0,5.0,33.0,90.0,64.0,43.0,23.0,22.0,30.0,75.0,75.0,59.0,50.0,14.0,24.0,41.0,24.0,8.0,8.0,17.0,46.0,90.0,20.0,43.0,43.0,73.0,63.0,16.0,16.0,34.0,13.0,29.0,88.0,20.0,6.0,31.0,31.0,46.0,58.0,48.0,77.0,72.0,72.0,35.0,9.0,9.0,34.0,49.0,62.0,62.0,5.0,11.0,51.0,84.0,84.0,94.0,90.0,90.0,58.0,25.0,35.0,9.0,7.0,8.0,15.0,10.0,8.0,8.0,90.0,51.0,95.0,97.0,97.0,90.0,90.0,65.0,9.0,8.0,8.0,7.0,5.0,9.0,14.0,9.0,5.0,90.0,100.0,89.0,89.0,73.0,73.0,45.0,65.0,9.0,6.0,6.0,6.0,7.0,17.0,16.0,9.0,7.0,52.0,96.0,89.0,68.0,20.0,26.0,45.0,46.0,9.0,6.0,7.0,6.0,8.0,8.0,16.0,13.0,6.0,73.0,73.0,67.0,40.0,34.0,26.0,42.0,42.0,7.0,7.0,7.0,8.0,7.0,8.0,14.0,7.0,6.0,57.0,63.0,63.0,55.0,34.0,66.0,18.0,8.0,8.0,6.0,6.0,20.0,7.0,7.0,6.0,6.0,5.0
MOD15A2H.A2004089.h12v08.006.2020122045459.Fpar_500m,MOD15A2H,A2004089,Lat5.278771877Lon-52.92486191Samp17Line17,2020122045459,89.0,89.0,90.0,93.0,93.0,52.0,89.0,82.0,82.0,96.0,97.0,87.0,95.0,89.0,89.0,74.0,79.0,100.0,90.0,90.0,100.0,71.0,71.0,74.0,76.0,73.0,73.0,97.0,89.0,89.0,87.0,74.0,74.0,76.0,100.0,95.0,95.0,90.0,95.0,73.0,73.0,76.0,76.0,73.0,100.0,100.0,99.0,99.0,27.0,97.0,96.0,100.0,95.0,95.0,90.0,95.0,73.0,73.0,72.0,73.0,73.0,100.0,100.0,99.0,99.0,11.0,96.0,96.0,100.0,100.0,95.0,95.0,89.0,89.0,89.0,94.0,94.0,89.0,100.0,89.0,100.0,86.0,86.0,93.0,77.0,67.0,99.0,99.0,100.0,100.0,86.0,89.0,94.0,94.0,25.0,100.0,85.0,100.0,96.0,96.0,90.0,90.0,67.0,99.0,100.0,100.0,89.0,89.0,100.0,100.0,90.0,90.0,86.0,98.0,96.0,96.0,90.0,89.0,89.0,93.0,89.0,88.0,88.0,88.0,89.0,88.0,52.0,94.0,95.0,95.0,95.0,96.0,96.0,90.0,95.0,88.0,95.0,95.0,79.0,5.0,5.0,88.0,16.0,5.0,95.0,95.0,95.0,90.0,96.0,89.0,89.0,95.0,95.0,95.0,71.0,21.0,21.0,5.0,5.0,5.0,95.0,95.0,95.0,95.0,90.0,96.0,83.0,83.0,95.0,95.0,71.0,100.0,100.0,100.0,100.0,100.0,95.0,95.0,87.0,94.0,94.0,96.0,89.0,96.0,95.0,95.0,95.0,100.0,100.0,100.0,11.0,100.0,100.0,95.0,95.0,84.0,5.0,94.0,96.0,100.0,100.0,96.0,96.0,89.0,95.0,95.0,100.0,100.0,100.0,95.0,95.0,39.0,95.0,5.0,95.0,91.0,91.0,100.0,93.0,96.0,89.0,95.0,95.0,100.0,100.0,100.0,94.0,86.0,94.0,96.0,96.0,96.0,91.0,91.0,91.0,93.0,93.0,96.0,100.0,96.0,96.0,100.0,89.0,93.0,94.0,89.0,96.0,96.0,95.0,95.0,95.0,95.0,95.0,95.0,62.0,88.0,90.0,87.0,100.0,93.0,89.0,89.0,89.0,89.0,85.0,99.0,95.0,97.0,97.0,95.0,95.0,62.0,100.0,88.0,88.0,84.0,91.0,79.0,89.0,89.0,96.0,96.0,88.0,95.0,89.0,89.0,89.0,47.0,82.0
MOD15A2H.A2004097.h12v08.006.2020122162039.Fpar_500m,MOD15A2H,A2004097,Lat5.278771877Lon-52.92486191Samp17Line17,2020122162039,80.0,80.0,86.0,86.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,94.0,55.0,55.0,68.0,68.0,90.0,90.0,89.0,76.0,94.0,90.0,90.0,89.0,90.0,90.0,90.0,90.0,93.0,70.0,55.0,43.0,100.0,90.0,90.0,90.0,93.0,90.0,90.0,90.0,89.0,89.0,94.0,89.0,89.0,89.0,70.0,77.0,77.0,82.0,82.0,98.0,58.0,93.0,90.0,90.0,90.0,84.0,84.0,74.0,92.0,89.0,89.0,89.0,89.0,89.0,100.0,100.0,100.0,58.0,58.0,37.0,44.0,76.0,85.0,85.0,74.0,92.0,92.0,90.0,74.0,89.0,89.0,89.0,89.0,100.0,75.0,87.0,87.0,90.0,89.0,85.0,80.0,80.0,84.0,90.0,90.0,74.0,93.0,96.0,89.0,89.0,89.0,70.0,90.0,90.0,90.0,89.0,89.0,89.0,89.0,90.0,90.0,90.0,87.0,91.0,90.0,5.0,92.0,94.0,94.0,91.0,90.0,90.0,89.0,89.0,89.0,89.0,90.0,90.0,95.0,74.0,74.0,89.0,68.0,68.0,94.0,94.0,72.0,78.0,78.0,91.0,91.0,72.0,89.0,89.0,86.0,86.0,70.0,70.0,87.0,68.0,68.0,67.0,75.0,75.0,92.0,92.0,88.0,72.0,72.0,33.0,33.0,48.0,46.0,71.0,64.0,64.0,93.0,5.0,5.0,5.0,100.0,100.0,96.0,88.0,72.0,72.0,73.0,70.0,70.0,74.0,71.0,68.0,68.0,5.0,5.0,5.0,81.0,81.0,100.0,90.0,90.0,95.0,75.0,89.0,92.0,92.0,74.0,67.0,69.0,69.0,57.0,50.0,50.0,100.0,100.0,74.0,78.0,76.0,90.0,90.0,93.0,96.0,96.0,98.0,57.0,42.0,28.0,28.0,46.0,46.0,37.0,19.0,69.0,91.0,91.0,91.0,99.0,99.0,89.0,67.0,93.0,59.0,84.0,81.0,28.0,71.0,71.0,68.0,52.0,52.0,63.0,78.0,78.0,70.0,34.0,75.0,74.0,74.0,91.0,84.0,81.0,81.0,94.0,88.0,88.0,94.0,94.0,93.0,55.0,55.0,44.0,44.0,23.0,23.0,23.0,91.0,91.0,5.0,5.0,96.0,93.0,93.0,90.0,90.0,93.0,88.0,88.0,37.0,42.0,42.0,90.0,23.0
MOD15A2H.A2004105.h12v08.006.2020123065251.Fpar_500m,MOD15A2H,A2004105,Lat5.278771877Lon-52.92486191Samp17Line17,2020123065251,26.0,26.0,38.0,18.0,18.0,8.0,8.0,18.0,34.0,34.0,34.0,68.0,68.0,62.0,62.0,62.0,43.0,14.0,14.0,14.0,15.0,8.0,7.0,7.0,9.0,10.0,16.0,18.0,40.0,40.0,62.0,62.0,62.0,43.0,12.0,8.0,14.0,13.0,8.0,5.0,4.0,4.0,5.0,8.0,40.0,40.0,40.0,29.0,29.0,17.0,17.0,12.0,8.0,5.0,5.0,6.0,4.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,9.0,9.0,13.0,17.0,13.0,8.0,9.0,6.0,6.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,9.0,9.0,13.0,13.0,12.0,9.0,8.0,6.0,2.0,3.0,5.0,3.0,4.0,4.0,9.0,20.0,14.0,5.0,6.0,5.0,6.0,6.0,6.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,20.0,14.0,10.0,10.0,6.0,5.0,6.0,6.0,5.0,5.0,8.0,11.0,9.0,8.0,5.0,5.0,5.0,20.0,31.0,5.0,5.0,9.0,8.0,11.0,11.0,8.0,8.0,14.0,21.0,14.0,8.0,8.0,6.0,9.0,9.0,13.0,16.0,13.0,13.0,9.0,9.0,9.0,8.0,11.0,14.0,13.0,14.0,10.0,8.0,7.0,8.0,8.0,8.0,9.0,27.0,28.0,9.0,8.0,10.0,12.0,12.0,11.0,13.0,10.0,10.0,11.0,11.0,12.0,11.0,8.0,6.0,27.0,28.0,34.0,8.0,10.0,9.0,20.0,18.0,8.0,7.0,8.0,9.0,9.0,10.0,10.0,12.0,7.0,9.0,11.0,34.0,16.0,9.0,9.0,26.0,18.0,8.0,8.0,9.0,7.0,8.0,10.0,10.0,14.0,15.0,15.0,15.0,14.0,16.0,12.0,12.0,26.0,25.0,21.0,21.0,8.0,12.0,10.0,9.0,9.0,25.0,29.0,13.0,13.0,8.0,19.0,31.0,31.0,31.0,26.0,17.0,9.0,9.0,11.0,11.0,17.0,17.0,14.0,14.0,12.0,12.0,23.0,14.0,31.0,31.0,16.0,13.0,5.0,8.0,8.0,12.0,11.0,10.0,10.0,14.0,12.0,14.0,23.0,23.0,10.0,43.0,43.0,39.0,39.0,39.0,10.0,10.0,12.0,10.0,9.0,9.0,11.0,11.0,14.0,33.0,5.0
MOD15A2H.A2004113.h12v08.006.2020123194437.Fpar_500m,MOD15A2H,A2004113,Lat5.278771877Lon-52.92486191Samp17Line17,2020123194437,51.0,51.0,51.0,51.0,100.0,100.0,100.0,10.0,37.0,37.0,28.0,12.0,9.0,18.0,18.0,30.0,30.0,51.0,51.0,51.0,54.0,54.0,54.0,54.0,29.0,22.0,22.0,28.0,12.0,12.0,10.0,10.0,18.0,80.0,9.0,7.0,7.0,7.0,54.0,54.0,54.0,10.0,22.0,11.0,11.0,15.0,15.0,15.0,35.0,35.0,80.0,6.0,14.0,11.0,11.0,8.0,8.0,10.0,16.0,16.0,16.0,13.0,21.0,15.0,15.0,35.0,35.0,46.0,15.0,15.0,15.0,27.0,8.0,8.0,7.0,20.0,20.0,86.0,86.0,42.0,13.0,13.0,15.0,15.0,21.0,17.0,15.0,100.0,27.0,27.0,27.0,14.0,21.0,21.0,86.0,42.0,42.0,24.0,24.0,24.0,88.0,88.0,86.0,86.0,100.0,100.0,27.0,19.0,19.0,21.0,17.0,17.0,18.0,18.0,42.0,56.0,56.0,95.0,88.0,86.0,20.0,100.0,27.0,27.0,27.0,9.0,12.0,29.0,29.0,13.0,21.0,21.0,48.0,56.0,95.0,71.0,17.0,17.0,100.0,10.0,8.0,9.0,30.0,30.0,40.0,37.0,17.0,36.0,36.0,48.0,48.0,55.0,45.0,34.0,21.0,21.0,10.0,15.0,15.0,44.0,48.0,75.0,45.0,45.0,26.0,26.0,20.0,13.0,13.0,26.0,15.0,15.0,16.0,16.0,19.0,12.0,45.0,45.0,76.0,53.0,53.0,11.0,9.0,11.0,11.0,10.0,9.0,100.0,86.0,27.0,27.0,28.0,28.0,20.0,72.0,72.0,20.0,20.0,10.0,11.0,11.0,10.0,10.0,9.0,24.0,24.0,78.0,78.0,29.0,14.0,14.0,33.0,33.0,12.0,12.0,12.0,8.0,8.0,7.0,7.0,8.0,72.0,72.0,63.0,63.0,29.0,14.0,14.0,35.0,35.0,11.0,5.0,6.0,6.0,8.0,7.0,7.0,8.0,47.0,47.0,63.0,14.0,14.0,8.0,8.0,10.0,8.0,8.0,6.0,5.0,5.0,8.0,7.0,7.0,7.0,47.0,35.0,35.0,11.0,11.0,7.0,7.0,8.0,10.0,8.0,7.0,7.0,6.0,8.0,8.0,13.0,13.0,33.0,43.0,43.0,14.0,8.0,8.0,7.0,8.0,10.0,8.0,8.0,8.0,8.0,12.0,8.0,19.0,13.0
MOD15A2H.A2004121.h12v08.006.2020124103332.Fpar_500m,MOD15A2H,A2004121,Lat5.278771877Lon-52.92486191Samp17Line17,2020124103332,87.0,89.0,89.0,87.0,97.0,63.0,49.0,64.0,71.0,87.0,87.0,82.0,64.0,29.0,20.0,15.0,55.0,82.0,82.0,94.0,94.0,97.0,63.0,31.0,31.0,17.0,44.0,27.0,27.0,39.0,29.0,10.0,10.0,31.0,91.0,86.0,91.0,94.0,97.0,63.0,44.0,46.0,46.0,64.0,27.0,39.0,39.0,12.0,12.0,18.0,18.0,98.0,89.0,91.0,97.0,97.0,83.0,84.0,82.0,82.0,65.0,27.0,13.0,33.0,33.0,32.0,10.0,8.0,94.0,89.0,95.0,94.0,88.0,88.0,90.0,91.0,93.0,65.0,19.0,15.0,23.0,11.0,36.0,14.0,8.0,94.0,89.0,89.0,89.0,84.0,90.0,90.0,91.0,93.0,5.0,5.0,21.0,23.0,39.0,39.0,14.0,8.0,73.0,31.0,31.0,21.0,89.0,88.0,90.0,90.0,74.0,53.0,53.0,24.0,61.0,77.0,39.0,70.0,75.0,51.0,32.0,24.0,24.0,89.0,88.0,96.0,96.0,98.0,40.0,12.0,12.0,61.0,77.0,98.0,98.0,91.0,19.0,83.0,39.0,87.0,87.0,87.0,91.0,98.0,98.0,62.0,35.0,27.0,27.0,84.0,41.0,28.0,23.0,21.0,83.0,39.0,92.0,92.0,86.0,11.0,53.0,100.0,62.0,35.0,24.0,41.0,41.0,26.0,22.0,17.0,89.0,89.0,46.0,43.0,100.0,100.0,13.0,22.0,100.0,100.0,78.0,45.0,40.0,40.0,21.0,24.0,24.0,35.0,35.0,35.0,35.0,49.0,63.0,17.0,22.0,96.0,97.0,97.0,76.0,31.0,35.0,30.0,30.0,21.0,19.0,20.0,20.0,20.0,39.0,63.0,87.0,87.0,98.0,88.0,63.0,63.0,57.0,35.0,29.0,29.0,17.0,11.0,10.0,20.0,39.0,39.0,100.0,100.0,100.0,96.0,91.0,44.0,63.0,57.0,25.0,5.0,5.0,13.0,11.0,8.0,9.0,27.0,37.0,22.0,54.0,50.0,50.0,52.0,44.0,19.0,18.0,18.0,10.0,10.0,13.0,8.0,8.0,8.0,14.0,17.0,11.0,38.0,49.0,37.0,37.0,19.0,14.0,12.0,18.0,11.0,7.0,7.0,8.0,8.0,8.0,10.0,10.0,11.0,5.0,13.0,15.0,24.0,25.0,13.0,13.0,12.0,10.0,8.0,6.0
MOD15A2H.A2004129.h12v08.006.2020124175656.Fpar_500m,MOD15A2H,A2004129,Lat5.278771877Lon-52.92486191Samp17Line17,2020124175656,15.0,19.0,19.0,15.0,15.0,14.0,24.0,59.0,31.0,5.0,5.0,88.0,88.0,43.0,40.0,48.0,48.0,24.0,23.0,23.0,23.0,23.0,23.0,31.0,59.0,59.0,5.0,5.0,51.0,83.0,83.0,66.0,84.0,83.0,9.0,19.0,19.0,23.0,23.0,53.0,53.0,100.0,100.0,86.0,88.0,88.0,100.0,100.0,66.0,84.0,49.0,7.0,19.0,19.0,19.0,19.0,89.0,89.0,100.0,93.0,93.0,88.0,88.0,88.0,86.0,86.0,94.0,94.0,84.0,84.0,10.0,19.0,10.0,16.0,29.0,87.0,93.0,93.0,87.0,87.0,54.0,54.0,53.0,96.0,94.0,84.0,69.0,69.0,100.0,100.0,100.0,87.0,87.0,25.0,25.0,25.0,36.0,39.0,48.0,53.0,86.0,84.0,82.0,82.0,69.0,5.0,5.0,19.0,19.0,15.0,15.0,29.0,29.0,38.0,38.0,84.0,84.0,84.0,79.0,82.0,40.0,40.0,100.0,100.0,93.0,41.0,41.0,41.0,29.0,29.0,38.0,82.0,82.0,76.0,76.0,37.0,73.0,30.0,29.0,29.0,93.0,93.0,93.0,41.0,47.0,47.0,28.0,28.0,38.0,59.0,59.0,59.0,37.0,21.0,21.0,29.0,22.0,41.0,41.0,19.0,19.0,19.0,47.0,47.0,69.0,84.0,84.0,59.0,59.0,45.0,74.0,33.0,33.0,33.0,41.0,41.0,19.0,19.0,75.0,75.0,34.0,39.0,100.0,58.0,58.0,38.0,45.0,74.0,74.0,33.0,38.0,74.0,83.0,83.0,83.0,87.0,87.0,63.0,100.0,100.0,43.0,43.0,25.0,25.0,100.0,100.0,100.0,74.0,74.0,74.0,83.0,78.0,81.0,81.0,77.0,47.0,47.0,79.0,43.0,25.0,25.0,40.0,100.0,100.0,100.0,94.0,94.0,98.0,98.0,72.0,72.0,33.0,33.0,79.0,79.0,79.0,7.0,7.0,39.0,24.0,13.0,51.0,51.0,51.0,45.0,98.0,98.0,98.0,90.0,90.0,82.0,82.0,81.0,81.0,81.0,24.0,24.0,13.0,13.0,19.0,45.0,45.0,45.0,40.0,40.0,36.0,36.0,19.0,82.0,81.0,81.0,33.0,13.0,8.0,9.0,13.0,13.0,16.0,16.0,12.0,12.0,10.0,36.0,36.0,19.0,19.0,13.0,13.0,18.0
