index,GPP
2002-01-01,6.146561660769456
2002-01-02,4.735941995636718
2002-01-03,4.009385269511719
2002-01-04,4.925138295946289
2002-01-05,9.896759043855468
2002-01-06,2.934141748413574
2002-01-07,7.63892116772168
2002-01-08,6.69403288322754
2002-01-09,8.283442616540272
2002-01-10,9.533873378430174
2002-01-11,10.08704474762767
2002-01-12,9.947782618166451
2002-01-13,6.894187501069337
2002-01-14,8.610668328726565
2002-01-15,8.49177512644043
2002-01-16,7.320968018698976
2002-01-17,7.950449989300782
2002-01-18,11.424551740607118
2002-01-19,8.49702464138672
2002-01-20,5.0135533559912115
2002-01-21,10.735564619970704
2002-01-22,12.201259377972658
2002-01-23,6.530612559657715
2002-01-24,5.676718302098878
2002-01-25,5.264192679433595
2002-01-26,7.714222954026855
2002-01-27,9.745421999501954
2002-01-28,11.415858581867433
2002-01-29,10.93070331207422
2002-01-30,5.067491146831056
2002-01-31,11.653091374385742
2002-02-01,9.044697337606934
2002-02-02,9.74780581415625
2002-02-03,11.006097216862681
2002-02-04,9.504572825276368
2002-02-05,7.702692655231934
2002-02-06,5.928251670878906
2002-02-07,10.286925421880127
2002-02-08,5.085336773848755
2002-02-09,7.340802423285278
2002-02-10,9.751976056125002
2002-02-11,4.999975886030273
2002-02-12,8.326298314661136
2002-02-13,5.832352315030517
2002-02-14,8.227185747618165
2002-02-15,4.419542599291077
2002-02-16,7.292495341351318
2002-02-17,7.079649017275636
2002-02-18,7.97548285125
2002-02-19,7.246166741930787
2002-02-20,10.706198562259278
2002-02-21,9.229421886789552
2002-02-22,11.847840506639649
2002-02-23,12.396862670097654
2002-02-24,10.183462178967776
2002-02-25,8.310804458521728
2002-02-26,7.7582077678125
2002-02-27,9.677045621610352
2002-02-28,10.367058096606996
2002-03-01,6.514438133781189
2002-03-02,8.187770619496582
2002-03-03,7.213911419031373
2002-03-04,3.3638102392554936
2002-03-05,8.430709230553711
2002-03-06,3.6154418435705566
2002-03-07,6.53975979490393
2002-03-08,6.245667508969117
2002-03-09,5.452521166374664
2002-03-10,5.96883730491211
2002-03-11,3.817119319662414
2002-03-12,6.3513179639527575
2002-03-13,3.3055338036648556
2002-03-14,4.641959159332031
2002-03-15,3.715322690682861
2002-03-16,3.9250953531480106
2002-03-17,2.2720659972169646
2002-03-18,4.480539400409545
2002-03-19,3.56742221280249
2002-03-20,2.907303553701782
2002-03-21,1.5468551364265135
2002-03-22,2.2369958796049803
2002-03-23,2.473232067299652
2002-03-24,3.101479722976685
2002-03-25,1.382088892300598
2002-03-26,2.1593726148526606
2002-03-27,2.127195890383666
2002-03-28,0.7727662107106015
2002-03-29,1.0224960754062191
2002-03-30,0.7219447785
2002-03-31,1.4476717950468754
2002-04-01,1.406038058455078
2002-04-02,1.6846399112915043
2002-04-03,2.5793343338291015
2002-04-04,2.7868154495438238
2002-04-05,1.7961088330557864
2002-04-06,3.0150047436668705
2002-04-07,4.720525152363281
2002-04-08,4.970511835434449
2002-04-09,3.0299115427152095
2002-04-10,3.80448100073584
2002-04-11,8.391270023398695
2002-04-12,7.957218412941283
2002-04-13,8.128992459726563
2002-04-14,3.8389624431613774
2002-04-15,8.404964116751954
2002-04-16,5.305369278900147
2002-04-17,10.241135022493655
2002-04-18,8.825309494166381
2002-04-19,6.655273654590088
2002-04-20,6.035996901008057
2002-04-21,7.6614252284838855
2002-04-22,6.721345967459106
2002-04-23,5.25258064256836
2002-04-24,9.948436785756957
2002-04-25,8.340791031327392
2002-04-26,10.156341036945193
2002-04-27,7.131699106576173
2002-04-28,9.644615436513428
2002-04-29,7.347340143593263
2002-04-30,6.1417699732847915
2002-05-01,7.604313326542968
2002-05-02,8.129298390312744
2002-05-03,11.440030678661866
2002-05-04,11.300567977435914
2002-05-05,9.128098009318359
2002-05-06,11.924135926918948
2002-05-07,9.73574827998706
2002-05-08,8.839483016888671
2002-05-09,7.459794520523439
2002-05-10,9.301322637342777
2002-05-11,9.278020819089845
2002-05-12,9.657706529021485
2002-05-13,9.555296432466799
2002-05-14,11.621955445171878
2002-05-15,8.471268310086915
2002-05-16,6.572099894563476
2002-05-17,7.0512164550791026
2002-05-18,7.090278009736817
2002-05-19,7.534709895880372
2002-05-20,9.125790449941409
2002-05-21,9.076612119789553
2002-05-22,7.904799110324707
2002-05-23,7.188488279468263
2002-05-24,9.82682918325879
2002-05-25,11.141248370871095
2002-05-26,11.011388063765626
2002-05-27,9.240934548032227
2002-05-28,9.955449127001954
2002-05-29,8.897120463058595
2002-05-30,6.262457127833497
2002-05-31,5.804641879270752
2002-06-01,9.056794990631836
2002-06-02,8.831234814284182
2002-06-03,10.593937617709352
2002-06-04,7.570441522072815
2002-06-05,9.848106674235902
2002-06-06,6.569283518106812
2002-06-07,4.650892924766145
2002-06-08,6.761816312341003
2002-06-09,8.084282383800387
2002-06-10,11.034292064638183
2002-06-11,9.846854403858766
2002-06-12,10.475929990216187
2002-06-13,9.332047165139926
2002-06-14,7.90011807672986
2002-06-15,7.2872203427630335
2002-06-16,8.388666234955812
2002-06-17,10.411438962535952
2002-06-18,9.519780136948242
2002-06-19,9.839594636762696
2002-06-20,9.587433319628907
2002-06-21,7.853900657607421
2002-06-22,10.070832949101565
2002-06-23,11.262309951093751
2002-06-24,7.724569721572266
2002-06-25,8.457234975527344
2002-06-26,8.594339771074218
2002-06-27,9.975897865574343
2002-06-28,10.141628966883546
2002-06-29,11.095877890448
2002-06-30,10.630377959260255
2002-07-01,10.527173022579346
2002-07-02,9.871197446173095
2002-07-03,8.544879106721192
