index,GPP
2018-01-01,53.549745821848745
2018-01-09,64.89576728495008
2018-01-17,64.40622372934169
2018-01-25,61.15167014459615
2018-02-02,72.77603255857193
2018-02-10,59.97387923553832
2018-02-18,61.02596846695949
2018-02-26,53.13269178225014
2018-03-06,43.99884686539779
2018-03-14,30.065661662132612
2018-03-22,31.21296761296699
2018-03-30,43.98591700546707
2018-04-07,52.086065818641174
2018-04-15,48.05889750374799
2018-04-23,31.531048680348256
2018-05-01,22.323100373885527
2018-05-09,28.05658157793101
2018-05-17,39.975199863646765
2018-05-25,51.579133069874274
2018-06-02,56.91714084668021
2018-06-10,57.18951241523379
2018-06-18,74.01342500973381
2018-06-26,67.8832017753237
2018-07-04,66.26718372328182
2018-07-12,80.49305940769895
2018-07-20,74.05751152712942
2018-07-28,63.907786439860104
2018-08-05,73.14260640974348
2018-08-13,61.58556691177479
2018-08-21,77.5470120299849
2018-08-29,66.52684894483322
2018-09-06,72.18894108246315
2018-09-14,68.70701968287294
2018-09-22,76.31070256445801
2018-09-30,63.439552827951424
2018-10-08,67.83109806764205
2018-10-16,53.68481588225336
2018-10-24,68.21793309602816
2018-11-01,61.129482539044105
2018-11-09,56.090812564726505
2018-11-17,62.44724949387946
2018-11-25,57.25552031138605
2018-12-03,63.57242500808407
2018-12-11,64.81654281293342
2018-12-19,61.01656822523465
2018-12-27,37.27466041123904
2019-01-01,47.17584080624753
2019-01-09,56.57133079108873
2019-01-17,45.03618147517899
2019-01-25,40.95088363888301
2019-02-02,55.76891831052941
2019-02-10,53.15511109201069
2019-02-18,47.60622193598877
2019-02-26,51.51004049207566
2019-03-06,53.149778198613284
2019-03-14,58.18793959919641
2019-03-22,57.8388325624975
2019-03-30,60.22766329488392
2019-04-07,66.40535243019205
2019-04-15,59.05665233664519
2019-04-23,68.46714047411274
2019-05-01,68.79663491784763
2019-05-09,63.68922044286102
2019-05-17,61.51524559813476
2019-05-25,64.82223376432157
2019-06-02,55.26620006928151
2019-06-10,56.1363174319798
2019-06-18,53.05343115881322
2019-06-26,55.87892928275964
2019-07-04,50.18835144917944
2019-07-12,54.994924167243425
2019-07-20,69.96975766768647
2019-07-28,81.42223973636001
2019-08-05,85.18565101452513
2019-08-13,66.67050903844594
2019-08-21,59.62183269895007
2019-08-29,77.89404494983626
2019-09-06,70.1876590323544
2019-09-14,63.44736115872952
2019-09-22,61.173934788367454
2019-09-30,64.8037704505265
2019-10-08,67.55171933603596
2019-10-16,64.02685409779394
2019-10-24,68.31983734901532
2019-11-01,73.53251605326682
2019-11-09,62.770838183172046
2019-11-17,59.989532566861314
2019-11-25,56.69882381380556
2019-12-03,57.37643303643531
2019-12-11,61.00474357982508
2019-12-19,61.26767700421838
2019-12-27,35.51027400944978
