index,GPP
2002-01-01,46.98088206508245
2002-01-09,69.16974233569988
2002-01-17,68.02973458698578
2002-01-25,70.83567938572779
2002-02-02,66.6024848014203
2002-02-10,55.929475277383126
2002-02-18,77.89623985645642
2002-02-26,61.5129511281482
2002-03-06,41.29619870601041
2002-03-14,27.0565635037202
2002-03-22,15.275627353535063
2002-03-30,15.43755790338904
2002-04-07,44.8418728704767
2002-04-15,59.85081966385327
2002-04-23,63.96357415656556
2002-05-01,78.10167560606654
2002-05-09,71.91746458826661
2002-05-17,64.79872350347901
2002-05-25,71.37003457046558
2002-06-02,62.9099957673166
2002-06-10,74.67656724083771
2002-06-18,74.31565634824219
2002-06-26,79.381372028714
2002-07-04,76.57557731154054
2002-07-12,66.93866469810243
2002-07-20,67.69984026479645
2002-07-28,79.83617285900391
2002-08-05,86.01059778503907
2002-08-13,85.20477204053013
2002-08-21,84.87080838915068
2002-08-29,72.22169618270043
2002-09-06,69.16337409089809
2002-09-14,55.94839080936349
2002-09-22,46.32375222982256
2002-09-30,50.23106749300371
2002-10-08,41.48392912973975
2002-10-16,50.47847182974672
2002-10-24,40.20680813253143
2002-11-01,48.6579513479264
2002-11-09,59.13259531729328
2002-11-17,49.58857733442592
2002-11-25,42.44259598846522
2002-12-03,50.755829183941756
2002-12-11,70.55562659103342
2002-12-19,66.38808516950884
2002-12-27,31.9558617767498
2003-01-01,50.297678718428415
2003-01-09,52.09882059628208
2003-01-17,57.4341222274749
2003-01-25,63.08115366730396
2003-02-02,67.59942001809844
2003-02-10,68.88654851531071
2003-02-18,71.16467455008106
2003-02-26,65.90819077017628
2003-03-06,76.14118011458937
2003-03-14,72.52743815124225
2003-03-22,72.19725816088533
2003-03-30,65.92345525246785
2003-04-07,68.6852189919197
2003-04-15,64.28321497548359
2003-04-23,68.00605430998536
2003-05-01,68.33605435417407
2003-05-09,75.87167756088003
2003-05-17,69.53381266282513
2003-05-25,60.8261825869149
2003-06-02,52.891167835623236
2003-06-10,49.452463014178996
2003-06-18,37.79469864307453
2003-06-26,37.693667183929605
2003-07-04,62.83690837643684
2003-07-12,83.76154469912109
2003-07-20,81.66915121960547
2003-07-28,82.23479407726172
2003-08-05,85.61822231193092
2003-08-13,68.01593921890577
2003-08-21,85.51379182748214
2003-08-29,80.23386266757541
2003-09-06,69.36935656677319
2003-09-14,72.07214921932037
2003-09-22,65.99141943201303
2003-09-30,54.672770830132215
2003-10-08,54.03660674488265
2003-10-16,69.53828165940921
2003-10-24,51.38812765439593
2003-11-01,60.45543429621736
2003-11-09,65.58894822242374
2003-11-17,55.76100341909484
2003-11-25,57.90644554855445
2003-12-03,54.84078017011756
2003-12-11,51.465481603596096
2003-12-19,56.68654454658288
2003-12-27,30.255200607938132
2004-01-01,56.35610429588726
2004-01-09,61.64961037294477
2004-01-17,62.632831480887354
2004-01-25,57.3902219054269
2004-02-02,57.32574884136915
2004-02-10,47.56395527022218
2004-02-18,32.0528424988548
2004-02-26,40.76035721644208
2004-03-05,28.512159683520633
2004-03-13,24.482413768730716
2004-03-21,27.592020763533327
2004-03-29,51.89265700375123
2004-04-06,68.06653032379973
2004-04-14,67.2558967829795
2004-04-22,59.77068726442374
2004-04-30,56.55910799307102
2004-05-08,50.446668798225495
2004-05-16,34.86050978755958
2004-05-24,37.072841828671145
2004-06-01,54.16736819932618
2004-06-09,68.78797945804688
2004-06-17,61.63550653236109
2004-06-25,62.012051359047184
2004-07-03,47.57263431222629
2004-07-11,43.30788710165634
2004-07-19,56.24438545570139
2004-07-27,93.03479722207618
2004-08-04,83.42926389791566
2004-08-12,92.17206709263831
2004-08-20,94.30408263553285
2004-08-28,71.76611578439282
2004-09-05,68.243551872342
2004-09-13,73.38156353393492
2004-09-21,64.39183291038815
2004-09-29,60.57231418835874
2004-10-07,74.46925491239696
2004-10-15,66.32233213855142
2004-10-23,58.234202523964704
2004-10-31,56.79664404965797
2004-11-08,42.99795440767858
2004-11-16,40.07197753285156
2004-11-24,42.85000610040372
2004-12-02,40.04857964113
2004-12-10,36.36574597599313
2004-12-18,45.05875004041379
2004-12-26,45.961610680103796
2005-01-01,50.97092938437183
2005-01-09,48.596729706749876
2005-01-17,64.06479805051936
2005-01-25,73.00580235993769
2005-02-02,72.80091802195312
2005-02-10,64.51008674612092
2005-02-18,68.1450935460293
2005-02-26,68.38105621343665
2005-03-06,65.36237233971973
2005-03-14,65.50363909886627
2005-03-22,73.05070594498079
2005-03-30,70.8128636601374
2005-04-07,69.58964372493934
2005-04-15,64.77440125502747
2005-04-23,51.99730711667469
2005-05-01,64.00180346446417
2005-05-09,64.27280598009028
2005-05-17,56.435715789389654
2005-05-25,58.05849252519581
2005-06-02,70.22604763784786
2005-06-10,66.36507969762543
2005-06-18,68.11727553083277
2005-06-26,75.12012416630128
2005-07-04,69.24810639316463
2005-07-12,79.9507807732837
2005-07-20,91.19704442156551
2005-07-28,90.07279008602345
2005-08-05,75.83435800033888
2005-08-13,74.71331369743541
2005-08-21,84.2164542376503
2005-08-29,74.36983404218384
2005-09-06,65.2760213941765
2005-09-14,59.066770809570436
2005-09-22,50.57699544305657
2005-09-30,48.35563132852275
2005-10-08,40.02086468787561
2005-10-16,36.38944769688736
2005-10-24,38.90382459320199
2005-11-01,41.280020532124986
2005-11-09,42.71642094406579
2005-11-17,43.01190407595048
2005-11-25,27.68263220359625
2005-12-03,9.905603088301104
2005-12-11,30.85120492633638
2005-12-19,48.340980582361404
2005-12-27,41.04341668623868
2006-01-01,71.87561882317969
2006-01-09,63.27198709057398
