index,GPP
2005-01-01,65.99333333333335
2005-01-09,85.70458333333328
2005-01-17,89.2904166666667
2005-01-25,89.4041666666666
2005-02-02,87.8279166666667
2005-02-10,86.1920833333333
2005-02-18,87.3845833333333
2005-02-26,83.87125000000003
2005-03-06,71.9833333333333
2005-03-14,72.70750000000005
2005-03-22,83.12539662814378
2005-03-30,74.08664621275173
2005-04-07,73.00291666666669
2005-04-15,72.76502258453196
2005-04-23,60.89616967937755
2005-05-01,65.3994246343869
2005-05-09,72.29433331123059
2005-05-17,69.65296175010046
2005-05-25,61.91989606400774
2005-06-02,67.09641666666663
2005-06-10,80.63541666666666
2005-06-18,73.76204722814151
2005-06-26,63.23977150725851
2005-07-04,69.55074974761077
2005-07-12,68.40916666666666
2005-07-20,79.15416666666667
2005-07-28,90.97032313103723
2005-08-05,70.89154166666665
2005-08-13,68.18166666666667
2005-08-21,63.95791666666667
2005-08-29,70.10791666666667
2005-09-06,77.52879616536076
2005-09-14,83.31123770860334
2005-09-22,85.69939515832164
2005-09-30,82.88067399982609
2005-10-08,71.32655300429585
2005-10-16,77.98053493511263
2005-10-24,83.5414764104604
2005-11-01,72.49053608775925
2005-11-09,75.97721680669996
2005-11-17,68.76147834040819
2005-11-25,55.63944459349985
2005-12-03,41.08660480106113
2005-12-11,54.76090833016705
2005-12-19,47.87353099451892
2005-12-27,38.77206681400901
2006-01-01,65.32554248893544
2006-01-09,67.87958206839683
2006-01-17,55.33007879078938
2006-01-25,62.55210435126564
2006-02-02,61.03510735675257
2006-02-10,105.28916666666677
2006-02-18,102.7955181313982
2006-02-26,65.81449445947132
2006-03-06,84.41941099007654
2006-03-14,76.23023294625511
2006-03-22,82.0968234880992
2006-03-30,70.69593419832387
2006-04-07,76.8611454380185
2006-04-15,58.61882633255262
2006-04-23,95.0632542895809
2006-05-01,109.1460736762358
2006-05-09,91.7844718653159
2006-05-17,82.65118455030677
2006-05-25,82.9933419306962
2006-06-02,66.03266173224372
2006-06-10,62.39599795251734
2006-06-18,75.64676588357491
2006-06-26,63.73021601756808
2006-07-04,54.53808343686587
2006-07-12,46.55407993631986
2006-07-20,60.8966226820149
2006-07-28,70.21919702520321
2006-08-05,88.93873659893032
2006-08-13,81.33224801325927
2006-08-21,78.90916666666674
2006-08-29,82.83874999999998
2006-09-06,78.80052325294585
2006-09-14,86.51872238931661
2006-09-22,88.49222747380708
2006-09-30,89.16774249658232
2006-10-08,86.08702760637705
2006-10-16,89.8632209508263
2006-10-24,92.7784661810617
2006-11-01,96.8739407432108
2006-11-09,98.90866549317946
2006-11-17,95.16169394074174
2006-11-25,113.79221208080051
2006-12-03,107.1066666666668
2006-12-11,82.22333333333337
2006-12-19,76.80666666666663
2006-12-27,22.09791666666667
2007-01-01,40.48487063821882
2007-01-09,73.53596791206303
2007-01-17,111.6842990250995
2007-01-25,104.43007843128291
2007-02-02,102.97207640446828
2007-02-10,96.82703359628218
2007-02-18,104.26418021422332
2007-02-26,100.26077128592365
2007-03-06,103.7888285852333
2007-03-14,84.66097776842221
2007-03-22,102.59034452780696
2007-03-30,104.3327409106292
2007-04-07,97.2218180152943
2007-04-15,93.04216459926187
2007-04-23,96.6207616456103
2007-05-01,95.58435807019585
2007-05-09,93.4723578163485
2007-05-17,90.1107310297119
2007-05-25,105.9558020548832
2007-06-02,98.6757109729562
2007-06-10,98.7293120940262
2007-06-18,93.54322175516508
2007-06-26,106.5255229712551
2007-07-04,106.0092083333333
2007-07-12,106.7644583333333
2007-07-20,107.6780833333334
2007-07-28,107.5608847836012
2007-08-05,98.0345844139536
2007-08-13,84.52189479078348
2007-08-21,69.61385671891735
2007-08-29,71.71596676298444
2007-09-06,68.2615863940568
2007-09-14,71.7680672599209
2007-09-22,86.92826694363566
2007-09-30,101.56838038390605
2007-10-08,110.5203382472869
2007-10-16,102.01624301077644
2007-10-24,87.39370668467781
2007-11-01,81.47140571961933
2007-11-09,76.9258311176098
2007-11-17,69.48210492158216
2007-11-25,76.2762107034261
2007-12-03,89.08608789718711
2007-12-11,79.12294642435992
2007-12-19,74.19047929847316
2007-12-27,64.10100354494234
2008-01-01,99.4147488842025
2008-01-09,94.90266440783513
2008-01-17,94.71310200049166
2008-01-25,84.79933691094745
2008-02-02,80.1578164616331
2008-02-10,72.64884126535527
2008-02-18,83.46707311047979
2008-02-26,91.49570623208999
2008-03-05,109.1899663941
2008-03-13,97.44809469604799
2008-03-21,92.56012788422726
2008-03-29,94.69884042178161
2008-04-06,95.26569142347238
2008-04-14,99.2383134811174
2008-04-22,99.7179251443324
2008-04-30,91.8371377697072
2008-05-08,96.38316696932822
2008-05-16,92.14998607528135
2008-05-24,89.93825107496991
2008-06-01,93.3108431878864
2008-06-09,86.71928363788811
2008-06-17,89.04751792420883
2008-06-25,87.64824262468034
2008-07-03,89.84369305072364
2008-07-11,75.364156125613
2008-07-19,93.4533570139324
2008-07-27,105.83821693500249
2008-08-04,111.0789068878711
2008-08-12,120.5464375598403
2008-08-20,113.9060197526812
2008-08-28,112.9161457597962
2008-09-05,119.4656788539741
2008-09-13,121.2144164690133
2008-09-21,115.0895768038334
2008-09-29,115.2258753990943
2008-10-07,116.75206031181969
2008-10-15,114.1070182832554
2008-10-23,99.2248891676026
2008-10-31,86.12987762357287
2008-11-08,72.75321118000244
2008-11-16,64.7730948838221
2008-11-24,95.44554033293021
2008-12-02,108.11867877472734
2008-12-10,119.0042060504713
2008-12-18,98.89932891211672
2008-12-26,80.93109341867171
