index,GPP
2002-01-01,11.447983249417478
2002-01-02,11.636625533963535
2002-01-03,11.762601389966576
2002-01-04,11.275190787735847
2002-01-05,10.845064838993663
2002-01-06,10.86434085032877
2002-01-07,10.546799612323644
2002-01-08,10.940197139525553
2002-01-09,11.429462601913684
2002-01-10,11.500118302009213
2002-01-11,10.731179198589546
2002-01-12,10.998812083382113
2002-01-13,11.063811893613234
2002-01-14,11.251679771665124
2002-01-15,11.275017862771591
2002-01-16,11.392994341142826
2002-01-17,10.686230640591448
2002-01-18,11.228004315144787
2002-01-19,11.516545811770094
2002-01-20,11.442736365560608
2002-01-21,12.497139400751408
2002-01-22,12.64531849509936
2002-01-23,12.881080290963856
2002-01-24,13.508980025555811
2002-01-25,14.01295231144373
2002-01-26,14.082783746149179
2002-01-27,14.41345146591588
2002-01-28,14.159883043774943
2002-01-29,14.729921659625646
2002-01-30,15.651677199083233
2002-01-31,15.494145587797673
2002-02-01,13.82280856305784
2002-02-02,14.441239090960927
2002-02-03,13.719252362619208
2002-02-04,13.09300795119303
2002-02-05,12.547477108424783
2002-02-06,13.551116292955152
2002-02-07,12.481166464201797
2002-02-08,13.45377923002389
2002-02-09,13.637765974950074
2002-02-10,12.791050194471651
2002-02-11,12.558382027876055
2002-02-12,12.53659618474871
2002-02-13,12.66595878535226
2002-02-14,11.976152975686805
2002-02-15,11.889145065838544
2002-02-16,11.904028765698705
2002-02-17,10.877473773349934
2002-02-18,10.500651681882948
2002-02-19,10.85775284484233
2002-02-20,11.668917323745278
2002-02-21,11.759497241052593
2002-02-22,11.35515363572446
2002-02-23,11.546422717645594
2002-02-24,12.315561701067109
2002-02-25,12.909352326037704
2002-02-26,12.048479330731642
2002-02-27,12.070342267388156
2002-02-28,11.88375465917764
2002-03-01,10.331594435686965
2002-03-02,11.032368247075857
2002-03-03,11.371731497162655
2002-03-04,11.877847460218852
2002-03-05,10.85390191022401
2002-03-06,10.563875150331858
2002-03-07,10.025210240394976
2002-03-08,10.015498631384151
2002-03-09,8.819801834273743
2002-03-10,8.980792459578861
2002-03-11,8.883512503182061
2002-03-12,8.76372539987204
2002-03-13,8.290543048646196
2002-03-14,8.326328833283714
2002-03-15,8.052622602490837
2002-03-16,7.825431401570351
2002-03-17,7.6730959643789625
2002-03-18,6.865955888542079
2002-03-19,6.160241097909344
2002-03-20,5.815023226362575
2002-03-21,5.648232644409993
2002-03-22,5.277261144847845
2002-03-23,4.931294879543363
2002-03-24,4.733186478685354
2002-03-25,4.760159450166874
2002-03-26,4.287676372633329
2002-03-27,3.83061651727349
2002-03-28,3.2607918836358434
2002-03-29,2.9310913990075207
2002-03-30,2.5015862691871518
2002-03-31,2.2465971526558386
2002-04-01,2.278030200751922
2002-04-02,2.238935568287197
2002-04-03,2.407207944196896
2002-04-04,2.3502490108700758
2002-04-05,2.8249317257876134
2002-04-06,3.3689510852830318
2002-04-07,3.634927466047094
2002-04-08,3.7055514016969084
2002-04-09,3.797667741137787
2002-04-10,4.462617016358335
2002-04-11,5.218458985831704
2002-04-12,6.281605143027799
2002-04-13,7.443794066020688
2002-04-14,6.632654752668439
2002-04-15,7.576538854582141
2002-04-16,8.521683812339667
2002-04-17,9.205189211181171
2002-04-18,9.425196111367445
2002-04-19,8.524565996896776
2002-04-20,8.430018903865724
2002-04-21,8.679385658319514
2002-04-22,9.647851106178543
2002-04-23,10.535044445564882
2002-04-24,10.152674021143234
2002-04-25,9.666291805846948
2002-04-26,9.772224660901955
2002-04-27,9.749164300899867
2002-04-28,9.26389624916884
2002-04-29,9.237095554684542
2002-04-30,9.493441261051052
2002-05-01,10.437957850886068
2002-05-02,9.562259793039845
2002-05-03,9.274629268978167
2002-05-04,9.96084486855057
2002-05-05,9.8819014417721
2002-05-06,10.150064043502923
2002-05-07,10.315792119589279
2002-05-08,10.83355697601077
2002-05-09,11.963355324953596
2002-05-10,12.626226140647638
2002-05-11,12.524260105908997
2002-05-12,13.123886320873726
2002-05-13,12.856585769217563
2002-05-14,12.412305560987832
2002-05-15,12.636281019641611
2002-05-16,12.437029560930869
2002-05-17,11.619714321974467
2002-05-18,10.396367529818864
2002-05-19,10.475007203428335
2002-05-20,10.300448551409648
2002-05-21,11.187927417976088
2002-05-22,10.411610996975954
2002-05-23,11.041751378970536
2002-05-24,10.635641279679128
2002-05-25,11.24103853047309
2002-05-26,10.519030138820828
2002-05-27,11.577138644268551
2002-05-28,11.285993306284228
2002-05-29,10.90456864946366
2002-05-30,9.707111799331887
2002-05-31,9.213957216076412
2002-06-01,9.250443719553973
2002-06-02,8.882378797695862
2002-06-03,8.36582208844113
2002-06-04,8.014280121593782
2002-06-05,8.062392090506208
2002-06-06,7.404642182280476
2002-06-07,7.740119074252666
2002-06-08,7.99313459836629
2002-06-09,7.980213678546586
2002-06-10,8.272998185653368
2002-06-11,8.586485001392836
2002-06-12,8.049968551918239
2002-06-13,8.120849083418136
2002-06-14,7.777163063463332
2002-06-15,8.209341857251975
2002-06-16,9.133541465828316
2002-06-17,8.97413062696109
2002-06-18,8.915285376166317
2002-06-19,9.300653264954137
2002-06-20,9.823786233064583
2002-06-21,9.835282001488636
2002-06-22,9.506323212614909
2002-06-23,9.133997913231731
2002-06-24,8.274526665250416
2002-06-25,7.956858514622143
2002-06-26,7.910674560393926
2002-06-27,7.991953595086191
2002-06-28,7.756634307401578
2002-06-29,7.847012530720594
2002-06-30,8.145642554730934
2002-07-01,8.184777638955332
2002-07-02,7.7575356963099225
2002-07-03,7.876927570560967
2002-07-04,7.335693588752317
